measure_date;station_name;unity;pollution_name;measure_value
2012-11-01;Fontaine les Balmes;microg/m3;Ozone;19
2012-12-01;Fontaine les Balmes;microg/m3;Ozone;19
2013-01-01;Fontaine les Balmes;microg/m3;Ozone;15
2013-02-01;Fontaine les Balmes;microg/m3;Ozone;34
2013-03-01;Fontaine les Balmes;microg/m3;Ozone;45
2013-04-01;Fontaine les Balmes;microg/m3;Ozone;57
2013-05-01;Fontaine les Balmes;microg/m3;Ozone;59
2013-06-01;Fontaine les Balmes;microg/m3;Ozone;67
2013-07-01;Fontaine les Balmes;microg/m3;Ozone;82
2013-08-01;Fontaine les Balmes;microg/m3;Ozone;73
2013-09-01;Fontaine les Balmes;microg/m3;Ozone;45
2013-10-01;Fontaine les Balmes;microg/m3;Ozone;23
2013-11-01;Fontaine les Balmes;microg/m3;Ozone;15
2013-12-01;Fontaine les Balmes;microg/m3;Ozone;20
2014-01-01;Fontaine les Balmes;microg/m3;Ozone;19
2014-02-01;Fontaine les Balmes;microg/m3;Ozone;36
2014-03-01;Fontaine les Balmes;microg/m3;Ozone;52
2014-04-01;Fontaine les Balmes;microg/m3;Ozone;66
2014-05-01;Fontaine les Balmes;microg/m3;Ozone;68
2014-06-01;Fontaine les Balmes;microg/m3;Ozone;82
2014-07-01;Fontaine les Balmes;microg/m3;Ozone;59
2014-08-01;Fontaine les Balmes;microg/m3;Ozone;56
2014-09-01;Fontaine les Balmes;microg/m3;Ozone;47
2014-10-01;Fontaine les Balmes;microg/m3;Ozone;27
2014-11-01;Fontaine les Balmes;microg/m3;Ozone;12
2014-12-01;Fontaine les Balmes;microg/m3;Ozone;15
2015-01-01;Fontaine les Balmes;microg/m3;Ozone;19
2015-02-01;Fontaine les Balmes;microg/m3;Ozone;28
2015-03-01;Fontaine les Balmes;microg/m3;Ozone;40
2015-04-01;Fontaine les Balmes;microg/m3;Ozone;67
2015-05-01;Fontaine les Balmes;microg/m3;Ozone;69
2015-06-01;Fontaine les Balmes;microg/m3;Ozone;74
2015-07-01;Fontaine les Balmes;microg/m3;Ozone;89
2015-08-01;Fontaine les Balmes;microg/m3;Ozone;68
2015-09-01;Fontaine les Balmes;microg/m3;Ozone;54
2015-10-01;Fontaine les Balmes;microg/m3;Ozone;21
2015-11-01;Fontaine les Balmes;microg/m3;Ozone;15
2015-12-01;Fontaine les Balmes;microg/m3;Ozone;-1
2004-01-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2004-02-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2004-03-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2004-04-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2004-05-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2004-06-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2004-07-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2004-08-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2004-09-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2004-10-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2004-11-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2004-12-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2005-01-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2005-02-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2005-03-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2005-04-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2005-05-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2005-06-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2005-07-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2005-08-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2005-09-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2005-10-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2005-11-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2005-12-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2006-01-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2006-02-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2006-03-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2006-04-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2006-05-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2006-06-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2006-07-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2006-08-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2006-09-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2006-10-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2006-11-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2006-12-01;Fontaine les Balmes;microg/m3;Particules PM10;-1
2007-01-01;Fontaine les Balmes;microg/m3;Particules PM10;33
2007-02-01;Fontaine les Balmes;microg/m3;Particules PM10;34
2007-03-01;Fontaine les Balmes;microg/m3;Particules PM10;29
2007-04-01;Fontaine les Balmes;microg/m3;Particules PM10;33
2007-05-01;Fontaine les Balmes;microg/m3;Particules PM10;21
2007-06-01;Fontaine les Balmes;microg/m3;Particules PM10;19
2007-07-01;Fontaine les Balmes;microg/m3;Particules PM10;19
2007-08-01;Fontaine les Balmes;microg/m3;Particules PM10;21
2007-09-01;Fontaine les Balmes;microg/m3;Particules PM10;23
2007-10-01;Fontaine les Balmes;microg/m3;Particules PM10;33
2007-11-01;Fontaine les Balmes;microg/m3;Particules PM10;29
2007-12-01;Fontaine les Balmes;microg/m3;Particules PM10;41
2008-01-01;Fontaine les Balmes;microg/m3;Particules PM10;32
2008-02-01;Fontaine les Balmes;microg/m3;Particules PM10;42
2008-03-01;Fontaine les Balmes;microg/m3;Particules PM10;19
2008-04-01;Fontaine les Balmes;microg/m3;Particules PM10;16
2008-05-01;Fontaine les Balmes;microg/m3;Particules PM10;19
2008-06-01;Fontaine les Balmes;microg/m3;Particules PM10;21
2008-07-01;Fontaine les Balmes;microg/m3;Particules PM10;21
2008-08-01;Fontaine les Balmes;microg/m3;Particules PM10;17
2008-09-01;Fontaine les Balmes;microg/m3;Particules PM10;22
2008-10-01;Fontaine les Balmes;microg/m3;Particules PM10;32
2008-11-01;Fontaine les Balmes;microg/m3;Particules PM10;27
2008-12-01;Fontaine les Balmes;microg/m3;Particules PM10;31
2009-01-01;Fontaine les Balmes;microg/m3;Particules PM10;48
2009-02-01;Fontaine les Balmes;microg/m3;Particules PM10;30
2009-03-01;Fontaine les Balmes;microg/m3;Particules PM10;31
2009-04-01;Fontaine les Balmes;microg/m3;Particules PM10;29
2009-05-01;Fontaine les Balmes;microg/m3;Particules PM10;30
2009-06-01;Fontaine les Balmes;microg/m3;Particules PM10;25
2009-07-01;Fontaine les Balmes;microg/m3;Particules PM10;23
2009-08-01;Fontaine les Balmes;microg/m3;Particules PM10;23
2009-09-01;Fontaine les Balmes;microg/m3;Particules PM10;31
2009-10-01;Fontaine les Balmes;microg/m3;Particules PM10;29
2009-11-01;Fontaine les Balmes;microg/m3;Particules PM10;31
2009-12-01;Fontaine les Balmes;microg/m3;Particules PM10;28
2010-01-01;Fontaine les Balmes;microg/m3;Particules PM10;35
2010-02-01;Fontaine les Balmes;microg/m3;Particules PM10;30
2010-03-01;Fontaine les Balmes;microg/m3;Particules PM10;28
2010-04-01;Fontaine les Balmes;microg/m3;Particules PM10;25
2010-05-01;Fontaine les Balmes;microg/m3;Particules PM10;20
2010-06-01;Fontaine les Balmes;microg/m3;Particules PM10;23
2010-07-01;Fontaine les Balmes;microg/m3;Particules PM10;26
2010-08-01;Fontaine les Balmes;microg/m3;Particules PM10;17
2010-09-01;Fontaine les Balmes;microg/m3;Particules PM10;17
2010-10-01;Fontaine les Balmes;microg/m3;Particules PM10;23
2010-11-01;Fontaine les Balmes;microg/m3;Particules PM10;19
2010-12-01;Fontaine les Balmes;microg/m3;Particules PM10;28
2011-01-01;Fontaine les Balmes;microg/m3;Particules PM10;35
2011-02-01;Fontaine les Balmes;microg/m3;Particules PM10;41
2011-03-01;Fontaine les Balmes;microg/m3;Particules PM10;34
2011-04-01;Fontaine les Balmes;microg/m3;Particules PM10;23
2011-05-01;Fontaine les Balmes;microg/m3;Particules PM10;19
2011-06-01;Fontaine les Balmes;microg/m3;Particules PM10;15
2011-07-01;Fontaine les Balmes;microg/m3;Particules PM10;15
2011-08-01;Fontaine les Balmes;microg/m3;Particules PM10;21
2011-09-01;Fontaine les Balmes;microg/m3;Particules PM10;20
2011-10-01;Fontaine les Balmes;microg/m3;Particules PM10;21
2011-11-01;Fontaine les Balmes;microg/m3;Particules PM10;38
2011-12-01;Fontaine les Balmes;microg/m3;Particules PM10;22
2012-01-01;Fontaine les Balmes;microg/m3;Particules PM10;26
2012-02-01;Fontaine les Balmes;microg/m3;Particules PM10;38
2012-03-01;Fontaine les Balmes;microg/m3;Particules PM10;25
2012-04-01;Fontaine les Balmes;microg/m3;Particules PM10;17
2012-05-01;Fontaine les Balmes;microg/m3;Particules PM10;18
2012-06-01;Fontaine les Balmes;microg/m3;Particules PM10;24
2012-07-01;Fontaine les Balmes;microg/m3;Particules PM10;21
2012-08-01;Fontaine les Balmes;microg/m3;Particules PM10;24
2012-09-01;Fontaine les Balmes;microg/m3;Particules PM10;26
2012-10-01;Fontaine les Balmes;microg/m3;Particules PM10;24
2012-11-01;Fontaine les Balmes;microg/m3;Particules PM10;27
2012-12-01;Fontaine les Balmes;microg/m3;Particules PM10;22
2013-01-01;Fontaine les Balmes;microg/m3;Particules PM10;30
2013-02-01;Fontaine les Balmes;microg/m3;Particules PM10;31
2013-03-01;Fontaine les Balmes;microg/m3;Particules PM10;26
2013-04-01;Fontaine les Balmes;microg/m3;Particules PM10;22
2013-05-01;Fontaine les Balmes;microg/m3;Particules PM10;11
2013-06-01;Fontaine les Balmes;microg/m3;Particules PM10;18
2013-07-01;Fontaine les Balmes;microg/m3;Particules PM10;24
2013-08-01;Fontaine les Balmes;microg/m3;Particules PM10;21
2013-09-01;Fontaine les Balmes;microg/m3;Particules PM10;17
2013-10-01;Fontaine les Balmes;microg/m3;Particules PM10;19
2013-11-01;Fontaine les Balmes;microg/m3;Particules PM10;21
2013-12-01;Fontaine les Balmes;microg/m3;Particules PM10;31
2014-01-01;Fontaine les Balmes;microg/m3;Particules PM10;21
2014-02-01;Fontaine les Balmes;microg/m3;Particules PM10;15
2014-03-01;Fontaine les Balmes;microg/m3;Particules PM10;27
2014-04-01;Fontaine les Balmes;microg/m3;Particules PM10;22
2014-05-01;Fontaine les Balmes;microg/m3;Particules PM10;13
2014-06-01;Fontaine les Balmes;microg/m3;Particules PM10;19
2014-07-01;Fontaine les Balmes;microg/m3;Particules PM10;16
2014-08-01;Fontaine les Balmes;microg/m3;Particules PM10;17
2014-09-01;Fontaine les Balmes;microg/m3;Particules PM10;24
2014-10-01;Fontaine les Balmes;microg/m3;Particules PM10;20
2014-11-01;Fontaine les Balmes;microg/m3;Particules PM10;24
2014-12-01;Fontaine les Balmes;microg/m3;Particules PM10;19
2015-01-01;Fontaine les Balmes;microg/m3;Particules PM10;18
2015-02-01;Fontaine les Balmes;microg/m3;Particules PM10;24
2015-03-01;Fontaine les Balmes;microg/m3;Particules PM10;27
2015-04-01;Fontaine les Balmes;microg/m3;Particules PM10;15
2015-05-01;Fontaine les Balmes;microg/m3;Particules PM10;17
2015-06-01;Fontaine les Balmes;microg/m3;Particules PM10;16
2015-07-01;Fontaine les Balmes;microg/m3;Particules PM10;23
2015-08-01;Fontaine les Balmes;microg/m3;Particules PM10;19
2015-09-01;Fontaine les Balmes;microg/m3;Particules PM10;17
2015-10-01;Fontaine les Balmes;microg/m3;Particules PM10;25
2015-11-01;Fontaine les Balmes;microg/m3;Particules PM10;26
2015-12-01;Fontaine les Balmes;microg/m3;Particules PM10;34
2004-01-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;41
2004-02-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;45
2004-03-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;38
2004-04-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;30
2004-05-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;23
2004-06-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;21
2004-07-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;21
2004-08-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;19
2004-09-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;-1
2004-10-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;27
2004-11-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;35
2004-12-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;42
2005-01-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;54
2005-02-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;47
2005-03-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;48
2005-04-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;30
2005-05-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;23
2005-06-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;21
2005-07-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;20
2005-08-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;21
2005-09-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;29
2005-10-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;32
2005-11-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;39
2005-12-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;44
2006-01-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;56
2006-02-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;47
2006-03-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;41
2006-04-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;27
2006-05-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;21
2006-06-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;19
2006-07-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;21
2006-08-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;13
2006-09-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;26
2006-10-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;30
2006-11-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;36
2006-12-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;40
2007-01-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;44
2007-02-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;51
2007-03-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;35
2007-04-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;29
2007-05-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;19
2007-06-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;17
2007-07-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;18
2007-08-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;15
2007-09-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;24
2007-10-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;32
2007-11-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;33
2007-12-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;42
2008-01-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;48
2008-02-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;54
2008-03-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;32
2008-04-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;22
2008-05-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;18
2008-06-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;13
2008-07-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;13
2008-08-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;11
2008-09-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;23
2008-10-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;30
2008-11-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;36
2008-12-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;46
2009-01-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;51
2009-02-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;39
2009-03-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;31
2009-04-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;19
2009-05-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;18
2009-06-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;14
2009-07-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;13
2009-08-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;16
2009-09-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;23
2009-10-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;31
2009-11-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;40
2009-12-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;41
2010-01-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;54
2010-02-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;45
2010-03-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;36
2010-04-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;24
2010-05-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;19
2010-06-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;19
2010-07-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;14
2010-08-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;16
2010-09-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;23
2010-10-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;28
2010-11-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;37
2010-12-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;48
2011-01-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;44
2011-02-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;52
2011-03-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;37
2011-04-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;21
2011-05-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;16
2011-06-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;15
2011-07-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;14
2011-08-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;14
2011-09-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;22
2011-10-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;26
2011-11-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;44
2011-12-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;42
2012-01-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;41
2012-02-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;40
2012-03-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;34
2012-04-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;17
2012-05-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;15
2012-06-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;15
2012-07-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;14
2012-08-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;15
2012-09-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;22
2012-10-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;26
2012-11-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;32
2012-12-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;41
2013-01-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;43
2013-02-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;-1
2013-03-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;35
2013-04-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;23
2013-05-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;13
2013-06-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;14
2013-07-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;13
2013-08-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;12
2013-09-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;19
2013-10-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;21
2013-11-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;31
2013-12-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;46
2014-01-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;39
2014-02-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;34
2014-03-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;34
2014-04-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;21
2014-05-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;14
2014-06-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;14
2014-07-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;12
2014-08-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;12
2014-09-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;20
2014-10-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;28
2014-11-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;36
2014-12-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;36
2015-01-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;42
2015-02-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;44
2015-03-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;33
2015-04-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;21
2015-05-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;16
2015-06-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;15
2015-07-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;12
2015-08-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;14
2015-09-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;20
2015-10-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;32
2015-11-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;43
2015-12-01;Saint-Martin d'Heres;microg/m3;Dioxyde d'azote;58
2004-01-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;48
2004-02-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;60
2004-03-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;19
2004-04-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;7
2004-05-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;3
2004-06-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;3
2004-07-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;2
2004-08-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;2
2004-09-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;-1
2004-10-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;23
2004-11-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;72
2004-12-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;53
2005-01-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;79
2005-02-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;35
2005-03-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;23
2005-04-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;8
2005-05-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;3
2005-06-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;2
2005-07-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;2
2005-08-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;2
2005-09-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;10
2005-10-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;24
2005-11-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;43
2005-12-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;32
2006-01-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;59
2006-02-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;29
2006-03-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;12
2006-04-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;6
2006-05-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;3
2006-06-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;1
2006-07-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;1
2006-08-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;2
2006-09-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;5
2006-10-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;18
2006-11-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;49
2006-12-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;53
2007-01-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;53
2007-02-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;45
2007-03-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;14
2007-04-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;6
2007-05-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;2
2007-06-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;2
2007-07-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;2
2007-08-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;2
2007-09-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;6
2007-10-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;22
2007-11-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;26
2007-12-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;44
2008-01-01;Saint-Martin d'Heres;microg/m3;Monoxyde d'azote;53
