id,coord_x,coord_y,join_osm_id,join_name,join_type,join_oneway,join_bridge,join_tunnel,join_maxspeed,distance
17409,1914893.6,4224466,28709258,,footway,,,,,3.92485147933349
17410,1915545.6,4222775,95436041,Rue de Kaunas,residential,,,,31,2.87928501755487
17411,1914390.9,4221689.5,177500885,,pedestrian,,,,,32.092501115376
17412,1915601.5,4224630.5,286867716,,footway,,,,,2.63211579241635
17413,1914064.4,4221355,197555966,Maison des Anciens,platform,,,,,5.07763048777348
17414,1914914.2,4221342,40416176,Avenue de l'Europe,secondary,1,,,51,9.1310477663979
17415,1915587.2,4224055,38262926,Avenue Jeanne d'Arc,residential,,,,31,7.93468065317971
17416,1912968.8,4225829.5,5107296,Rue Charles Bertier,unclassified,1,,,31,1.02136761069664
17417,1912946.9,4224773,16274316,Rue du Vercors,unclassified,1,,,31,7.45316995694417
17418,1914400.2,4223572,170149188,Rue des Déportés du 11 Novembre 1943,secondary,,,,51,9.37282566821987
17419,1913384,4225560,296084173,,track,,,,,3.81391165453805
17420,1913919.9,4223281.5,9511185,,cycleway,,,,,4.19929038256504
17421,1913018.8,4225723.5,34700546,Rue Durand-Savoyat,secondary,,,,51,32.2321186363251
17422,1913926.2,4224944,23235535,Rue Jules Violle,unclassified,,,,31,6.32912681233497
17423,1912822.5,4225574.5,258632276,Place Nelson Mandela,secondary,1,,,51,6.68433012511452
17424,1913431.2,4225287,282084866,,service,,,,,1.49929690736675
17425,1912683.5,4223083,120476849,,path,,,,,9.68399370876162
17426,1915383.4,4222612,9752520,Avenue Teisseire,tertiary,,,,31,6.26523911431419
17427,1913162.9,4223114,52089502,,footway,,,,,6.88853178139916
17428,1915953.1,4222898.5,5463682,Chemin de la Poterne,unclassified,,,,31,10.4957159724805
17429,1913323.8,4223069,5990172,Cours de la Libération et du Général de Gaulle,residential,1,,,31,3.19786031507846
17430,1914860.4,4220844.5,105755238,,service,,,,,9.22734385396688
17431,1915274.6,4223055,4222987,,footway,,,,,8.65967008628867
17432,1914935.9,4223280.5,191570159,,path,,,,,6.59533336250229
17433,1914844.1,4222173.5,53563359,,footway,,,,,4.78324943395302
17434,1914921.9,4224501.5,28709332,,footway,,,,,5.84453424567343
17435,1913260.1,4222577.5,227683862,Cours de la Libération et du Général de Gaulle,residential,1,,,31,1.11186227013944
17436,1914751.2,4222253.5,53563385,,footway,,,,,5.58994078577366
17437,1914114.6,4223056.5,142169707,,footway,,,,,30.9398568200328
17438,1913063,4225016,16274585,Avenue du Doyen Louis Weil,unclassified,1,,,31,3.27154413234033
17439,1913076.2,4222102,93943676,,service,,,,,35.7722224808216
17440,1913269.5,4224994,171508586,Rue Émile Gueymard,residential,1,,,31,3.71167825702713
17441,1915020.5,4225430,33512852,,footway,,,,,1.52005181293234
17442,1913037.1,4224759.5,86841482,,cycleway,,,,,3.07729849798377
17443,1914972.5,4224460,44540304,,footway,,,,,3.02486896366485
17444,1912681.5,4223042,120475901,,path,,,,,13.5180023792645
17445,1914870.6,4220512,3804831,,service,,,,,24.6265433341475
17446,1913454.2,4224690,273791642,Avenue Alsace Lorraine,footway,,,,,2.19416515752175
17447,1913526.1,4223634.5,324871952,Boulevard Maréchal Foch,primary,1,,,51,6.66610766879108
17448,1915422.4,4224655.5,44141546,,footway,,,,,12.1067241464205
17449,1914426.9,4221905.5,177593628,,cycleway,1,,,,2.00966360318379
17450,1914932.9,4222456,50253230,,footway,,,,,2.10972605273518
17451,1915457.8,4224689,286867723,,footway,,,,,17.234641713194
17452,1913670.6,4225261,74951517,,footway,,,,,4.2317878489785
17453,1913001.4,4225167.5,16274585,Avenue du Doyen Louis Weil,unclassified,1,,,31,3.22980646904602
17454,1915459.4,4222533,60307584,Allée Charles Pranard,service,,,,,11.3108085752513
17455,1915044,4221497,178153884,,pedestrian,,,,,2.28806009845749
17456,1915072.6,4221765.5,170130021,Chemin du Parc,pedestrian,,,,,11.0833088006666
17457,1913739.4,4223087,142169706,Rue Jacquard,unclassified,,,,31,4.18628203063435
17458,1915003.5,4225416.5,33512851,,footway,,,,,3.34764686647315
17459,1913745.9,4223634,324871942,Boulevard Maréchal Foch,path,1,,,,6.73633563016137
17460,1915675.1,4222660.5,61425611,,footway,,,,,4.28266716685048
17461,1914639.5,4222434.5,384158639,Rue des Alliés,secondary,1,,,51,4.00003790709972
17462,1916028.4,4223375,4230586,,service,,,,,26.1370328195571
17463,1913257.4,4222699.5,228160061,Cours de la Libération et du Général de Gaulle,primary,1,,,51,2.57197630195524
17464,1914811,4220967.5,160372794,,footway,,,,,2.40754913566656
17465,1914220.2,4221312,5466806,,service,1,,,,5.87147565658914
17466,1913598.2,4223643.5,324871952,Boulevard Maréchal Foch,primary,1,,,51,6.3133917940598
17467,1912715.5,4223283.5,5990159,Rue Marbeuf,residential,,,,31,20.8662276567631
17468,1915312.1,4225369.5,324758447,,footway,,,,,3.1899374479209
17469,1914652.9,4224624.5,9506703,,footway,,,,,4.36741112755115
17470,1914852.8,4222436,50250335,,footway,,,,,5.32063180163519
17471,1914390.1,4224105,82634168,,footway,,,,,9.15167067665141
17472,1914220.8,4221940,4221571,Allée des Romantiques,residential,1,,,31,5.94821353522469
17473,1915613.9,4225112.5,207845228,,footway,,,,,2.41536144672763
17474,1914847.9,4222279,53563410,,steps,,,,,2.17685236410298
17475,1915841.1,4223120,345572624,,cycleway,1,,,,4.69147251961513
17476,1913139.6,4222123,227683858,Cours de la Libération et du Général de Gaulle,primary,1,,,51,5.33473801748854
17477,1913664.6,4222539,95433,Rue Marquian,residential,,,,31,10.7974530490264
17478,1915187.6,4222475,52904608,,footway,,,,,3.1278539192505
17479,1915345.9,4225148,33512830,,footway,,,,,6.78292996160817
17480,1915059,4222688,50258543,Passage Ninon Vallin,footway,,,,,21.5085854836988
17481,1912600,4223216.5,291434986,,cycleway,1,,,,5.94269777589983
17482,1912220.5,4226237.5,221368074,Avenue des Martyrs,secondary,1,,,51,0.263531503619348
17483,1912760.2,4224984,171762803,,cycleway,1,,,,1.55268227070675
17484,1914901.1,4224482,44540309,,footway,,,,,4.39618261237716
17485,1914462.8,4221874.5,299529836,,path,1,,,,2.52490110892172
17486,1915248,4224863.5,322550013,,path,,,,,5.15539408040196
17487,1914646.8,4223884.5,245066315,,living_street,1,,,,2.03436516325465
17488,1914795.6,4222709.5,50259232,,footway,,,,,3.64796861087257
17489,1912604.4,4223169.5,291434986,,cycleway,1,,,,10.6746442994471
17490,1915339.1,4225711.5,8016125,Rue de Mortillet,residential,1,,,,21.3158454559801
17491,1914790.2,4225546,227004595,,footway,,,,,12.7757497166939
17492,1914065.1,4221870,139719524,,service,,,,,4.19547775595103
17493,1912428.4,4222568,29369376,Rue Albert Thomas,unclassified,,,,31,38.0145947692695
17494,1915096.8,4225029,76705558,,footway,,,,,3.82173405169761
17495,1914870.5,4222867,348767649,,cycleway,1,,,,4.72693208362235
17496,1912497.1,4222569.5,29369373,,residential,,,,31,27.3931981501559
17497,1914320.2,4223412.5,77999629,Rue Paul Bourget,residential,,,,31,8.85258904761993
17498,1913945.6,4221632,165734447,,service,,,,,22.1180025471253
17499,1914255.9,4223108,4014390,Place Docteur Gallimard,service,1,,,,4.07822904646133
17500,1914791.4,4225401.5,221402456,,footway,,,,,5.334456916178
17501,1914686.4,4222831,4014798,Rue Gustave Flaubert,unclassified,1,,,31,3.19264137096105
17502,1913965,4224212.5,189240077,Championnet,platform,,,,,1.86843741552259
17503,1915015.1,4225295,33512851,,footway,,,,,3.30699330994555
17504,1912514.5,4222482.5,29369372,Rue de la Solidarité,residential,,,,31,31.4599462309667
17505,1914923,4222634.5,50176103,,footway,,,,,1.91695980283531
17506,1915410.9,4224587,165494442,,path,,,,,5.57203623866531
17507,1914830.9,4220664.5,160372794,,footway,,,,,0.670801973152562
17508,1913030.1,4223567,53088414,Boulevard Joseph Vallier,path,1,,,,3.68821668078238
17509,1915146.4,4222568.5,50253239,,footway,,,,,21.5322022574031
17510,1915692.2,4223071.5,345572620,,footway,,,,,0.119513874274696
17511,1912736,4221704.5,330138755,,footway,,,,,7.52608409173407
17512,1912441.9,4222388.5,29369368,,service,1,,,,6.36371681109351
17513,1913190.5,4225166.5,133626297,,service,,,,,3.32713819696175
17514,1912498.9,4221734.5,9751751,,unclassified,,,,,137.193961975052
17515,1914592.4,4221564,86408472,,pedestrian,,,,,4.83025687328134
17516,1915547.8,4223475,105723189,,service,,,,,13.4021038082088
17517,1914717.9,4221533,169225695,,service,,,,,2.07018826031075
17518,1914119.8,4222589.5,173452771,,service,,,,,22.5977071410083
17519,1913277,4224520.5,203750578,,footway,,,,,7.43310868230745
17520,1912642.4,4223215.5,120475901,,path,,,,,1.70583796058776
17521,1915002.2,4222741.5,50258563,,footway,,,,,4.99483946712231
17522,1914217.5,4222254.5,4221478,Allée des Romantiques,residential,1,,,31,10.7901467369784
17523,1914088.8,4224740.5,4262411,Rue du Docteur Bally,pedestrian,,,,,2.97319328795458
17524,1913660.1,4223017.5,26749055,Rue Louvois,unclassified,,,,31,4.09228031576774
17525,1914299.8,4224516,27681820,Place Vaucanson,residential,1,,,31,7.28358148245962
17526,1914637,4222025,178153843,,service,,,,,7.53368765525629
17527,1912635.1,4223120,120475901,,path,,,,,33.8852159110803
17528,1914723.2,4222853.5,245066294,,footway,,,,,3.85291515024096
17529,1912368.4,4222214.5,23773611,,motorway_link,1,,,,10.1208907264012
17530,1912583,4224718,28418743,Rue du Colonel Tanant,residential,,,,31,9.03499132029111
17531,1912627.9,4223178,120475901,,path,,,,,17.051273819536
17532,1914736.4,4222716.5,299529810,,path,1,,,,12.9242680939058
17533,1914895.5,4222307,79367745,Rue Pascal,residential,1,,,31,42.6825886080969
17534,1912470.8,4223704.5,241986876,,footway,,,,,6.06720530504391
17535,1915654.4,4225203.5,207845226,,footway,,,,,3.99219234805736
17536,1912906.6,4224295,168301155,Rue Georges Bizet,unclassified,,,,31,4.41879325225336
17537,1914182.1,4222280.5,101586,Rue Alfred de Vigny,residential,,,,31,15.7121933366095
17538,1913654.4,4224797,39513638,Avenue Félix Viallet,tertiary,,,,31,6.97628269316334
17539,1914321.1,4221323.5,189246519,Edmond Esmonin,platform,,,,,4.51787074865925
17540,1914760.8,4225216,286020008,,footway,,,,,34.4915171055507
17541,1912823.6,4221721,330138756,,footway,,,,,11.6087753589847
17542,1912282.8,4226142,235121548,Avenue des Martyrs,secondary,1,,,51,1.7676260259803
17543,1915057.8,4225081.5,76705552,,footway,,,,,3.20177796095512
17544,1912820.6,4223566.5,4322323,Boulevard Joseph Vallier,primary,1,,,51,3.66786104182084
17545,1913026.4,4221424,158497374,,service,1,,,31,2.40479748903589
17546,1912891.5,4224790.5,303575666,Rue du Vercors,unclassified,,,,31,6.58662574460533
17547,1914912.9,4222665.5,50253229,Rue Federico Garcia Lorca,footway,,,,,2.83267680071696
17548,1913036,4222368.5,25553490,Avenue Ronsard,unclassified,,,,31,6.89628929768797
17549,1912632,4221744.5,330138755,,footway,,,,,55.9482528677252
17550,1914050,4224322.5,295093283,Boulevard Gambetta,secondary,1,,,31,7.34525110271612
17551,1914865.2,4222270,53563358,,footway,,,,,1.72261557283088
17552,1915526.5,4222610,61130805,,footway,,,,,6.42429984825759
17553,1912979.2,4222417,29417254,Rue Louise Michel,unclassified,,,,31,5.12528996729859
17554,1915296.4,4221858,90128791,,footway,,,,,12.483631774216
17555,1914467.1,4222192,299529815,,footway,,,,,0.550506725376157
17556,1912422.5,4224119.5,56016845,Rue Gustave Eiffel,unclassified,1,,,,9.0616788992773
17557,1912520.2,4221829,330138755,,footway,,,,,124.892580126514
17558,1914734.2,4225458.5,76209684,,footway,,,,,5.65694322312386
17559,1914793.1,4224056.5,312991601,,footway,,,,,6.95670241107611
17560,1915305,4223974.5,5491977,Rue Auguste Ravier,residential,,,,31,48.3302956701303
17561,1914225.4,4222005.5,4221571,Allée des Romantiques,residential,1,,,31,2.31869963081443
17562,1914985.9,4222404,52597141,Rue Turgot,residential,0,,,31,3.84480715263942
17563,1914922.8,4222604,50176098,,footway,,,,,2.15894012399357
17564,1914183.6,4221988.5,4221567,Rue Lorenzaccio,residential,,,,31,4.10738018649169
17565,1914224.6,4222116.5,4221480,Allée des Romantiques,residential,1,,,31,8.73452811399861
17566,1912903.9,4223580,5990509,Boulevard Joseph Vallier,primary,1,,,51,5.02114160907374
17567,1914949.5,4223637,380546367,,service,,,,,3.28422505103821
17568,1912995.1,4225745.5,5107300,Rue Ernest Hareux,unclassified,1,,,31,24.1337096406365
17569,1915167.1,4224604,52063421,,footway,,1,,,3.15277516292672
17570,1915239,4225093,33512826,,footway,,,,,3.54150300313385
17571,1915172,4221492.5,83531487,Allée des Frênes,service,,,,,11.7219181920114
17572,1912996.2,4221411.5,158497362,,footway,,,,,2.77287830334595
17573,1912898.8,4224267.5,168301155,Rue Georges Bizet,unclassified,,,,31,5.30487781949068
17574,1913571.1,4224656,237663646,Avenue Alsace Lorraine,footway,,,,,2.36784643524198
17575,1914694.1,4222906,61008590,Avenue Marcelin Berthelot,tertiary,1,,,31,8.0233416022835
17576,1914368,4223473.5,170149188,Rue des Déportés du 11 Novembre 1943,secondary,,,,51,9.04642180532375
17577,1913512.5,4225325.5,46171498,Boulevard de l'Esplanade,unclassified,1,,,31,6.02599623787576
17578,1915300.9,4224123.5,69486255,,service,1,,,,0.872021801816115
17579,1914116.1,4224726,4262411,Rue du Docteur Bally,pedestrian,,,,,2.05150059337879
17580,1914925.1,4222506.5,50176105,,footway,,,,,3.06893541512094
17581,1912530,4222548.5,29369373,,residential,,,,31,9.08685672710079
17582,1915672.8,4223861.5,38262926,Avenue Jeanne d'Arc,residential,,,,31,7.31279890051811
17583,1914210,4223774.5,47889418,Boulevard Maréchal Foch,primary,1,,,51,6.06656639392771
17584,1914065.2,4222825,48038070,,footway,,,,,3.48619919587971
17585,1914786.1,4222294.5,53563364,,footway,,,,,7.98972325658523
17586,1914820.1,4222307.5,53563416,,footway,,,,,5.73474996534963
17587,1914080.9,4224019.5,82641321,,footway,,,,,9.29901169719423
17588,1913316.4,4222323,81244583,Rue Général Garibaldi,residential,,,,31,34.4836882325742
17589,1914796.2,4222861.5,348767649,,cycleway,1,,,,6.2650687974258
17590,1913221,4222562,29399722,Cours de la Libération et du Général de Gaulle,residential,1,,,31,4.10351546467619
17591,1914127,4222102,25877858,Avenue La Bruyère,residential,,,,31,6.09025812278225
17592,1912646.1,4223939,175837733,,footway,,,,,30.1700168868466
17593,1914266,4222614,4014457,Rue des Alliés,secondary,,,,51,6.85964976069901
17594,1914931.1,4222576,50176104,,footway,,,,,0.0132839907226898
17595,1915211.2,4222469,52597138,Rue le Nôtre,residential,0,,,31,10.852663549408
17596,1913129.9,4221972,191107388,,residential,1,,,31,4.66289799809735
17597,1915125.8,4222608,50253250,,footway,,,,,4.12656854097435
17598,1912667.4,4221778.5,330138755,,footway,,,,,7.88513972318704
17599,1913154.5,4224642.5,169802632,,service,1,,,,7.00734380020877
17600,1913764.4,4223597,97089106,,footway,,,,,4.12266758600394
17601,1914315.4,4221766.5,177593603,,pedestrian,,,,,3.15998541098737
17602,1915011,4221514,158427415,,pedestrian,,,,,7.83393494731338
17603,1914524.6,4223228,101580,Rue Docteur Bordier,residential,,,,31,5.86699694925393
17604,1913247.1,4222738.5,107120140,Allée de l'École Vaucanson,pedestrian,,,,,5.50717628311685
17605,1914766,4222478.5,49707411,,footway,,,,,11.3588978639424
17606,1914688.5,4221514,151356496,,service,1,,,,5.57601614097231
17607,1915332.4,4225063,33512838,,footway,,,,,3.30497871903475
17608,1915430.2,4223476.5,4237023,Rue Albert Recoura,residential,,,,31,8.03695328709587
17609,1915388.6,4224804.5,385455367,,path,1,,,,10.4082333426922
17610,1914856.4,4222716.5,50259256,,footway,,,,,3.09108673246354
17611,1913716.9,4225205.5,385925540,,footway,,,,,1.91054188027412
17612,1912410,4221993.5,294019260,,motorway,1,,,91,51.1152207577342
17613,1914092.4,4222042,4221380,Rue de Stalingrad,tertiary,,,,31,6.49909682888528
17614,1914099.5,4222817.5,48038082,,footway,,,,,14.9331946653998
17615,1913694.2,4223199,286823049,,footway,,,,,1.15634118848881
17616,1914362.9,4221446,89702833,,pedestrian,,,,,31.3695563634697
17617,1914844.4,4222528,49864453,,service,,,,,11.421467364644
17618,1913545.6,4223636.5,324871952,Boulevard Maréchal Foch,primary,1,,,51,7.00048806269563
17619,1912980,4225664,197211932,,steps,,,,,3.19656828817995
17620,1912661.5,4221813,330138755,,footway,,,,,5.11938329640669
17621,1914415.4,4224056.5,421633752,,footway,,,,,13.1237179870755
17622,1912906.9,4222363.5,29417254,Rue Louise Michel,unclassified,,,,31,6.41280252722418
17623,1913829.5,4222777,228160068,Rue des Alliés,secondary,,,,51,5.01074266641444
17624,1912576.6,4221962.5,330138755,,footway,,,,,58.9178409299738
17625,1913732.8,4221538.5,5995797,Avenue du Grand Serre,residential,,,,31,4.44207075312295
17626,1914604.1,4223828,56016855,Avenue Albert 1er de Belgique,secondary,1,,,31,8.16858660402066
17627,1915146.6,4225115,33512837,,footway,,,,,2.41228413697317
17628,1915079.2,4222618.5,50258550,,footway,,,,,5.55106755707969
17629,1915679,4222894,162238398,Rue Marcel Bourette,residential,1,,,31,4.96862789859999
17630,1914800.2,4225155.5,286223224,,footway,,,,,3.83833346448165
17631,1914960.8,4222647,50253273,,footway,,,,,4.80441173046149
17632,1915834.9,4224589.5,264671213,,path,1,,,,5.56079593936559
17633,1915214.1,4222447,52597135,Rue Turgot,residential,,,,31,31.7217645777456
17634,1913146.1,4222051,191107388,,residential,1,,,31,4.57119975966752
17635,1913571.8,4223079,96756383,,footway,,,,,9.39471452425727
17636,1914807.8,4222232,53563399,,footway,,,,,0.367458428243641
17637,1912888.2,4224935.5,300123458,Rue Pierre Semard,tertiary,,,,31,7.27910048484831
17638,1913426.4,4225519,46171497,Boulevard de l'Esplanade,unclassified,,,,31,19.7416247018686
17639,1913128.2,4222180.5,254694660,Cours de la Libération et du Général de Gaulle,residential,1,,,31,19.6284642120541
17640,1913701.6,4224767,229931877,Cours Jean Jaurès,cycleway,1,,,,1.5773290637627
17641,1914141.9,4221608,102689819,,service,,,,,4.61652911755195
17642,1915355.9,4225216,33512830,,footway,,,,,1.25718950347499
17643,1914031.8,4221814,139719524,,service,,,,,4.73732485860619
17644,1912535,4222563.5,29369373,,residential,,,,31,3.93147202489601
17645,1915698.5,4223078.5,345572620,,footway,,,,,1.94663885849217
17646,1914235.4,4221811.5,177391893,Rue Louis Lachenal,pedestrian,,,,,5.15200570774433
17647,1914300.2,4224074.5,83188606,,footway,,,,,6.24995621910151
17648,1913142,4225265.5,332011716,Rue Émile Gueymard,residential,1,,,31,14.8029954269463
17649,1914184.2,4222281,4221478,Allée des Romantiques,residential,1,,,31,14.0710512560806
17650,1914703.6,4225396,76209699,,footway,,,,,5.17628201541848
17651,1912591.6,4221450.5,40195366,Rue Hilaire de Chardonnet,unclassified,,,,,5.34842259283262
17652,1915193.8,4223099.5,4222987,,footway,,,,,12.8982907467084
17653,1914984.8,4225373.5,216252344,,cycleway,1,,,,14.2308304487992
17654,1912525,4222548.5,29369373,,residential,,,,31,14.0865875182978
17655,1912665.2,4223070,120475901,,path,,,,,3.14114990441818
17656,1915340,4224800.5,348324995,,footway,,,,,6.70283388479348
17657,1915550.4,4224601,44140437,,path,,,,,27.2921905594739
17658,1914693.4,4223850,38655223,Avenue Albert 1er de Belgique,secondary,,,,31,8.20152914225744
17659,1914738.4,4225948,275303025,Quai des Allobroges,cycleway,,,,,0.177528739071817
17660,1914828.8,4222333,49707406,,footway,,,,,2.90265062696462
17661,1912499.4,4221781.5,294019260,,motorway,1,,,91,140.237443150548
17662,1915579.6,4222287.5,60400481,,cycleway,1,,,,2.33727387288781
17663,1914520.6,4223992.5,47068900,Boulevard Maréchal Joffre,service,1,,,,2.78060282477382
17664,1913673.9,4222457.5,95546,Rue René Lesage,residential,,,,31,6.58786063125181
17665,1915124.1,4222421.5,52597138,Rue le Nôtre,residential,0,,,31,3.43316751443592
17666,1915477,4224592,244086433,,footway,,,,,4.59498335531884
17667,1914237,4224129.5,82634159,,footway,,,,,0.648976058171376
17668,1913718.4,4224641,273791642,Avenue Alsace Lorraine,footway,,,,,3.51155578267222
17669,1915388.9,4224700,348324989,,footway,,,,,14.2190940670431
17670,1914250.9,4224957,8016286,,footway,,,,,7.94246148638184
17671,1914667.4,4224585.5,326985598,,footway,,,,,4.1770702647766
17672,1915709.5,4224565,286867717,,path,,,,,3.60571444373527
17673,1913058.8,4223017,52090925,,footway,,,,,3.7521674547458
17674,1915602.1,4222609,61130792,,footway,,,,,2.02015688465644
17675,1912841,4223576.5,5990509,Boulevard Joseph Vallier,primary,1,,,51,5.0056721203855
17676,1914540.2,4221551,86408463,,pedestrian,,1,,,4.80495314782283
17677,1915394.4,4222153.5,28450820,Avenue Bossuet,residential,,,,31,4.4010969812321
17678,1915607.6,4222662.5,9752524,Rue Gaston Letonnelier,unclassified,,,,31,11.2015960165982
17679,1912737.4,4221698,330138756,,footway,,,,,10.3363896759048
17680,1913114,4222973,183763571,,cycleway,,,,,46.1512477814782
17681,1913577.5,4223100.5,96756383,,footway,,,,,4.35108906434581
17682,1914686,4225758,275303024,Quai des Allobroges,cycleway,1,,,,0.471798080454427
17683,1915271.8,4221680.5,159427298,Allée de la Colline,pedestrian,,,,,11.3125861709165
17684,1914081.9,4221331.5,4342185,,tertiary_link,1,,,31,6.63223090182062
17685,1915321.2,4225421,33512846,,footway,,,,,3.66104463365223
17686,1914841.4,4222288,53563410,,steps,,,,,6.96159235406547
17687,1915450.5,4224492,170083999,Avenue de Valmy,residential,,,,31,18.0324136077913
17688,1914469.9,4224099.5,296891605,Allée des Combattants d'Afrique du Nord,footway,,,,,3.45383671202828
17689,1913085.9,4221891.5,41782820,,path,1,,,,3.48776772871584
17690,1912602.9,4221776.5,330138755,,footway,,,,,63.6164444750221
17691,1914890.1,4222828,50259257,,service,,,,,5.92218964328277
17692,1915542.2,4222305.5,380419818,Passage du Verderet,footway,,,,,8.9789544118067
17693,1912627.8,4221830.5,330138755,,footway,,,,,20.2461177436529
17694,1913072.1,4221990.5,41782820,,path,1,,,,34.8884198554087
17695,1915046.9,4221456.5,178153891,,service,,,,,4.93860845870316
17696,1915263.4,4225393.5,324758449,,footway,,,,,2.22382216523385
17697,1915609.6,4224522.5,24596887,Boulevard Général Galliéni,residential,,,,31,6.47139201653158
17698,1914875.1,4222162,53563391,,footway,,,,,12.2514866016779
17699,1912896.1,4221234,40195369,,unclassified,1,,,,2.69904470598767
17700,1913055.4,4221986.5,41782820,,path,1,,,,50.5858036139802
17701,1912964.2,4223035.5,4014324,Boulevard Roger Salengro,tertiary,1,,,31,5.93106797458099
17702,1915010.9,4222985.5,100275434,,footway,,,,,1.39549711273365
17703,1915013.8,4222688,50253280,,service,,,,,10.7130403014441
17704,1914746.4,4222445.5,170076696,,footway,1,,,,5.30000411498109
17705,1914121.8,4224695.5,273791669,Rue Félix Poulat,footway,,,,,6.37812241683352
17706,1912615,4221876,330138755,,footway,,,,,22.5707836604576
17707,1913073.5,4221693,158497374,,service,1,,,31,4.6309164389797
17708,1913731.4,4221429.5,292166883,Avenue Paul Verlaine,secondary,1,,,51,9.47977252411226
17709,1915235.8,4222700,50258538,Rue Ninon Vallin,residential,,,,31,11.8478043167957
17710,1912636.1,4221692.5,330138756,,footway,,,,,78.0114066461562
17711,1914361,4221819.5,177593608,,footway,,,,,4.6676091011552
17712,1915369.6,4222762,293837396,Rue Georges de Manteyer,residential,,,,31,5.13389066383204
17713,1915358.8,4224708,44140437,,path,,,,,4.45504187384349
17714,1912999.1,4225174,16274585,Avenue du Doyen Louis Weil,unclassified,1,,,31,3.29733861079306
17715,1912704.4,4221469.5,9751746,Rue Jean Vaujany,unclassified,,,,,5.04481939542972
17716,1915050.6,4222845.5,52527938,,service,,,,,3.17803380238239
17717,1914929.5,4223674,199834392,Mallifaud,platform,,,,,4.60243748703662
17718,1914336.8,4224039,82633051,Rue Henri Ding,footway,,,,,33.6846084636185
17719,1915113.5,4221552,159324280,,pedestrian,,,,,15.7261310597437
17720,1915204,4222388.5,52597132,,residential,,,,31,9.17133735459536
17721,1913184.4,4224658,259517041,,cycleway,1,,,,1.56035763045189
17722,1914602,4222061.5,82453515,Rue des Peupliers,unclassified,,,,31,8.77868889645636
17723,1915013.5,4222538,50253242,,service,,,,,2.1038135316711
17724,1915765.4,4223578,77382270,,service,,,,31,11.577038089053
17725,1915373.4,4225281,33512830,,footway,,,,,1.26675470457506
17726,1915652,4224435.5,85816277,,path,1,,,,2.26494031448923
17727,1914594,4221341.5,292166944,,footway,,,,,12.4280176660524
17728,1913900.4,4221716.5,165734444,,service,,,,,12.5238736986291
17729,1914902.9,4222867,50259223,,footway,,,,,6.7823044357687
17730,1913697.1,4224645,273791642,Avenue Alsace Lorraine,footway,,,,,3.73329190080022
17731,1915233.8,4225859.5,52249206,Place du Saint-Eynard,unclassified,,,,,5.67879866121689
17732,1915043.8,4221483,178153884,,pedestrian,,,,,8.26845134186474
17733,1912686.9,4222778,196511081,Rue Martin Luther King,pedestrian,,,,,0.286073450534725
17734,1915043.1,4222020.5,171830896,,footway,,,,,0.347127439874934
17735,1914825.1,4222268,53563359,,footway,,,,,6.30005800223667
17736,1914998,4224487.5,44540306,,footway,,,,,2.80469779980668
17737,1915064.5,4224663.5,226860034,,service,,,,,2.26624853362641
17738,1913114.5,4221997,227683858,Cours de la Libération et du Général de Gaulle,primary,1,,,51,5.46093898654276
17739,1914326.1,4222566,205229741,Flaubert - Clos d'Or,platform,,,,,5.8139965321179
17740,1914496.2,4223976.5,47068900,Boulevard Maréchal Joffre,service,1,,,,3.07530359430561
17741,1912691.8,4225743,235121548,Avenue des Martyrs,secondary,1,,,51,4.66144303494553
17742,1914159.6,4224984.5,98720353,,footway,,,,,10.8583974102945
17743,1915604.2,4224050.5,38262926,Avenue Jeanne d'Arc,residential,,,,31,6.5827637627007
17744,1914636.5,4222008,178153897,,service,,,,,6.63106564648391
17745,1913023.2,4222164,93943676,,service,,,,,77.9044649160377
17746,1913741.5,4221433,101549,Avenue Paul Verlaine,secondary,1,,,51,5.5010094161839
17747,1914571.4,4224182,44059824,,service,,,,,6.52032216844485
17748,1913748.8,4225217.5,394897108,,footway,,,,,1.85631156716609
17749,1915135,4222080.5,170850827,,footway,,,,,1.71370703287083
17750,1912572.1,4221823.5,330138755,,footway,,,,,75.8694039949339
17751,1914542.9,4221535,342537173,,unclassified,1,,,31,11.0380469624545
17752,1914878.9,4225344,223298222,,footway,,,,,3.93521673089135
17753,1913089.8,4223602,324871932,Boulevard Joseph Vallier,path,1,,,,3.10285617584075
17754,1913819,4223671,245301047,Boulevard Maréchal Foch,primary,1,,,51,4.94813577027019
17755,1915610.6,4222290.5,199858725,,cycleway,1,,,,5.64254687845068
17756,1914948.1,4222225,53561287,,footway,,,,,11.0989972283097
17757,1913722.4,4224750.5,10594808,Rue Maréchal Dode,residential,1,,,,21.5166007767559
17758,1913434.9,4225509.5,46171497,Boulevard de l'Esplanade,unclassified,,,,31,8.71118316392125
17759,1913270.9,4223605,324871940,Boulevard Joseph Vallier,primary,1,,,51,6.09048247196221
17760,1912364.9,4222213.5,23747444,,motorway,1,,,91,7.89798203997768
17761,1914430.9,4221516.5,86408466,Rue Gusto Gervasoti,pedestrian,,,,,9.07318827853162
17762,1912923.9,4224887.5,168261116,,footway,,,,,4.20280993518173
17763,1913364,4224969,332011714,Rue Jean Macé,residential,1,,,31,6.60134981699777
17764,1914850.2,4220843.5,105755238,,service,,,,,9.58331865263366
17765,1913113,4225607.5,145916889,Rue Henry Duffourd,residential,,,,31,45.952778165306
