id,coord_x,coord_y,join_osm_id,join_name,join_type,join_population,distance
15085,1915238.6,4224684.5,3883913692,Mutualité,neighbourhood,,238.640223950061
15086,1915092.9,4222588.5,1822915468,La Bruyère,neighbourhood,,434.945834543694
15087,1914212.6,4222073.5,3840890815,Clos d'Or,neighbourhood,,380.510137540459
15088,1914602.6,4224061,3883913693,Préfecture,neighbourhood,,511.370196856059
15089,1914908.6,4222357,1822915468,La Bruyère,neighbourhood,,143.647012121876
15090,1914985.8,4225253,3883913692,Mutualité,neighbourhood,,464.906661950607
15091,1914530.5,4221865.5,1822915465,Arlequin,neighbourhood,,312.869851486851
15092,1912703.8,4223088.5,3391272616,Les Îles-Sud,neighbourhood,,622.537528174443
15093,1914241.2,4221720,1822915465,Arlequin,neighbourhood,,619.189894882547
15094,1915821.9,4223505.5,3837354216,Châtelet,Voisinage,,207.456389494229
15095,1915308,4225342,699050814,La Pièce Longue,locality,,322.787784907318
15096,1915546.4,4223040.5,3837354216,Châtelet,Voisinage,,656.239858482099
15097,1914897,4220575,663459441,Les Granges,locality,,512.418607932635
15098,1915572.5,4223208,3837354216,Châtelet,Voisinage,,533.896657753007
15099,1913232.4,4222778.5,3768518877,Mistral - Bachelard,suburb,,813.334296693261
15100,1913167.4,4225168.5,3363841337,Arago,neighbourhood,,212.246592310524
15101,1913072.6,4221792.5,2140400356,Rondeau,neighbourhood,,88.9329735135585
15102,1913171.6,4224854.5,3363841337,Arago,neighbourhood,,526.253944874897
15103,1914464,4224134.5,3883913693,Préfecture,neighbourhood,,500.181146269463
15104,1914039,4224370.5,443945403,Championnet,neighbourhood,,214.834384704269
15105,1915611.6,4222405.5,1822915467,Helbronner,neighbourhood,,454.898930889574
15106,1915272.6,4225381,699050814,La Pièce Longue,locality,,338.89290844845
15107,1913862.1,4223193.5,26686589,Grenoble,city,155637,676.808728304198
15108,1912598.6,4221904.5,3768518877,Mistral - Bachelard,suburb,,269.552380893579
15109,1915435.9,4223043,3837354216,Châtelet,Voisinage,,739.707510733805
15110,1915149.1,4224993.5,3883913692,Mutualité,neighbourhood,,238.926068997263
15111,1912496,4224185,1841690043,Bouchayer-Viallet,neighbourhood,,196.02210255358
15112,1915903.1,4223137,3837354216,Châtelet,Voisinage,,370.645831394597
15113,1914337.5,4222101.5,3840890815,Clos d'Or,neighbourhood,,380.542677622706
15114,1914006.9,4224431.5,443945403,Championnet,neighbourhood,,251.509745431586
15115,1915651.9,4222668.5,1822915467,Helbronner,neighbourhood,,696.962023002313
15116,1913554.4,4223075,26686589,Grenoble,city,155637,833.018926742416
15117,1914320.6,4222561.5,3840890815,Clos d'Or,neighbourhood,,167.245310230677
15118,1915064.4,4222627,1822915468,La Bruyère,neighbourhood,,454.116019297614
15119,1915464.1,4222790.5,1822915467,Helbronner,neighbourhood,,749.690190062578
15120,1914784.4,4222290,1822915468,La Bruyère,neighbourhood,,99.3748588734531
15121,1915260.9,4224975,3883913692,Mutualité,neighbourhood,,300.449401974493
15122,1914641,4222008.5,1822915465,Arlequin,neighbourhood,,248.551168451224
15123,1914958.6,4222377.5,1822915468,La Bruyère,neighbourhood,,184.838051865188
15124,1914870.1,4225384,919367053,Notre-Dame,neighbourhood,,468.818335176341
15125,1914223.4,4222170.5,3840890815,Clos d'Or,neighbourhood,,284.638573173122
15126,1915257.6,4224857,3883913692,Mutualité,neighbourhood,,242.719257778245
15127,1914855.5,4222598,1822915468,La Bruyère,neighbourhood,,375.273815841827
15128,1912935.1,4225269.5,3363841337,Arago,neighbourhood,,258.466771040589
15129,1914984.4,4224426,3883913693,Préfecture,neighbourhood,,280.831777026479
15130,1914211.9,4222277,3840890815,Clos d'Or,neighbourhood,,177.519484332331
15131,1914455.5,4224121.5,3883913693,Préfecture,neighbourhood,,515.713035702487
15132,1914232.1,4221996.5,3840890815,Clos d'Or,neighbourhood,,458.677937984256
15133,1913652.1,4225130,3363841337,Arago,neighbourhood,,544.827022241181
15134,1912794.5,4221462,2140400356,Rondeau,neighbourhood,,507.402621764727
15135,1915031.5,4222415.5,1822915468,La Bruyère,neighbourhood,,259.652778393869
15136,1913943.5,4221716,3840890815,Clos d'Or,neighbourhood,,778.528793889247
15137,1914314.5,4224222.5,443945403,Championnet,neighbourhood,,407.177160427526
15138,1913756,4225224.5,3363841337,Arago,neighbourhood,,608.016235611515
15139,1913939.1,4221735,3840890815,Clos d'Or,neighbourhood,,762.008646720314
15140,1913639.6,4223098,26686589,Grenoble,city,155637,788.583948469843
15141,1914288.5,4224099,443945403,Championnet,neighbourhood,,393.817034063019
15142,1914919.9,4225308,919367053,Notre-Dame,neighbourhood,,451.049726508626
15143,1914241.6,4223801,26686589,Grenoble,city,155637,437.949620623236
15144,1914008,4222064.5,3840890815,Clos d'Or,neighbourhood,,430.708012746158
15145,1913266.4,4222785,3768518877,Mistral - Bachelard,suburb,,839.892546005497
15146,1915038.5,4224775.5,3883913692,Mutualité,neighbourhood,,20.0114415168539
15147,1915135.4,4224649.5,3883913692,Mutualité,neighbourhood,,178.821165426847
15148,1914479.2,4221302.5,663459441,Les Granges,locality,,456.72786960244
15149,1914988.8,4225165.5,3883913692,Mutualité,neighbourhood,,377.483883329555
15150,1914826,4222366,1822915468,La Bruyère,neighbourhood,,146.700177929362
15151,1914442.5,4221322,663459441,Les Granges,locality,,476.316046117395
15152,1914761.9,4221641.5,1822915466,Constantine,neighbourhood,,211.00036120165
15153,1914439.2,4222143.5,3840890815,Clos d'Or,neighbourhood,,395.933093803194
15154,1913850.4,4223211,26686589,Grenoble,city,155637,658.522610814644
15155,1915126.6,4222601.5,1822915468,La Bruyère,neighbourhood,,464.602408990335
15156,1914578.6,4222107.5,1822915468,La Bruyère,neighbourhood,,301.809982893932
15157,1913568.8,4223073,26686589,Grenoble,city,155637,830.648487204352
15158,1913935,4223671,26686589,Grenoble,city,155637,234.112083835454
15159,1915195.6,4224553.5,3883913692,Mutualité,neighbourhood,,291.718644920809
15160,1914905.1,4221745,1822915465,Arlequin,neighbourhood,,134.228617011601
15161,1914151.6,4223749.5,26686589,Grenoble,city,155637,362.736283851397
15162,1913703,4224898,3363841337,Arago,neighbourhood,,720.303462814903
15163,1914175.9,4224042.5,443945403,Championnet,neighbourhood,,310.971378561668
15164,1913125.5,4222789.5,3768518877,Mistral - Bachelard,suburb,,760.787100839223
15165,1912955.6,4224915.5,3363841337,Arago,neighbourhood,,511.602243293182
15166,1915300.9,4222648.5,1822915467,Helbronner,neighbourhood,,594.580674413773
15167,1915269.8,4222871.5,1822915468,La Bruyère,neighbourhood,,768.669977397389
15168,1915544.4,4223471.5,3837354216,Châtelet,Voisinage,,484.232200938462
15169,1915268.9,4222280.5,1822915467,Helbronner,neighbourhood,,232.445467047224
15170,1913654.1,4225155,3363841337,Arago,neighbourhood,,535.595990507099
15171,1914061.4,4222825.5,3840890815,Clos d'Or,neighbourhood,,394.558806660598
15172,1915243.2,4222905.5,1822915468,La Bruyère,neighbourhood,,784.156505399936
15173,1915511.9,4223293,3837354216,Châtelet,Voisinage,,551.336308834923
15174,1913970.9,4221638.5,663102355,Surieux,locality,,747.484979476257
15175,1915293.5,4224664,3883913692,Mutualité,neighbourhood,,297.011648858713
15176,1914663.4,4222345.5,1822915468,La Bruyère,neighbourhood,,229.705756495817
15177,1915153.8,4224658.5,3883913692,Mutualité,neighbourhood,,184.276608919622
15178,1912894.6,4221439,2140400356,Rondeau,neighbourhood,,479.597472681741
15179,1913695.4,4225158,3363841337,Arago,neighbourhood,,572.138051280767
15180,1913994.5,4222421.5,3840890815,Clos d'Or,neighbourhood,,200.965289116876
15181,1915580.9,4222938.5,3837354216,Châtelet,Voisinage,,706.986701900314
15182,1912061.9,4226412,919361060,Polygone Scientifique,suburb,,402.533854173975
15183,1915501.9,4222762,1822915467,Helbronner,neighbourhood,,730.083057104616
15184,1914293.1,4224114,443945403,Championnet,neighbourhood,,394.716125487298
15185,1913118.1,4225299.5,3363841337,Arago,neighbourhood,,95.5557916038867
15186,1912519.8,4222046,3768518877,Mistral - Bachelard,suburb,,227.477292530442
15187,1914886.9,4222870.5,1822915468,La Bruyère,neighbourhood,,648.432990944125
15188,1915512.8,4225132,699050814,La Pièce Longue,locality,,373.857380342999
15189,1915414,4224585.5,3883913692,Mutualité,neighbourhood,,439.871145894383
15190,1914106.6,4223734,26686589,Grenoble,city,155637,326.61032979032
15191,1912846.2,4221935.5,3768518877,Mistral - Bachelard,suburb,,238.966080339162
15192,1914933.2,4222708.5,1822915468,La Bruyère,neighbourhood,,491.624144102129
15193,1915322.1,4222230.5,1822915467,Helbronner,neighbourhood,,176.189847315188
15194,1914036.5,4221717.5,3840890815,Clos d'Or,neighbourhood,,752.43418431497
15195,1912499.6,4221798,3768518877,Mistral - Bachelard,suburb,,411.855341767178
15196,1914651.4,4224084.5,3883913693,Préfecture,neighbourhood,,477.810037576079
15197,1915015.5,4225291,3883913692,Mutualité,neighbourhood,,501.380584819623
15198,1914402.1,4223903.5,443945403,Championnet,neighbourhood,,576.440591968754
15199,1915019.9,4225562,699050814,La Pièce Longue,locality,,574.508068787811
15200,1915962.4,4222915,700352842,La Plaine,neighbourhood,,552.182781485642
15201,1915095.5,4222865.5,1822915468,La Bruyère,neighbourhood,,685.399944064264
15202,1913602.8,4224404,2126097950,L'Estacade,neighbourhood,,237.026403591758
15203,1914336.6,4223369.5,26686589,Grenoble,city,155637,726.115597808964
15204,1915162.2,4221502,1051603116,Les Géants,neighbourhood,,105.509469908435
15205,1913193.2,4225698,2683438658,Le Clos des Fleurs,neighbourhood,,110.294653446366
15206,1914568.9,4221906.5,1822915465,Arlequin,neighbourhood,,277.709002307991
15207,1915219.9,4222306.5,1822915467,Helbronner,neighbourhood,,272.248281362564
15208,1912587.9,4221431,2140400356,Rondeau,neighbourhood,,667.298015085948
15209,1913808.2,4225072,3363841337,Arago,neighbourhood,,710.397466178132
15210,1915010.6,4225342,919367053,Notre-Dame,neighbourhood,,543.843420132567
15211,1914889.1,4221522.5,1822915466,Constantine,neighbourhood,,37.8947852929839
15212,1915427.1,4224656,3883913692,Mutualité,neighbourhood,,424.316018417487
15213,1913554.4,4224671.5,2126097950,L'Estacade,neighbourhood,,471.873354731886
15214,1915252.6,4222033.5,1822915467,Helbronner,neighbourhood,,72.8986247399025
15215,1915346.5,4221402.5,1051603116,Les Géants,neighbourhood,,240.392448731711
15216,1915106.1,4222866.5,1822915468,La Bruyère,neighbourhood,,690.084489925314
15217,1913921.9,4223287,26686589,Grenoble,city,155637,592.10448885198
15218,1912894.1,4225434.5,3363841337,Arago,neighbourhood,,279.51965133571
15219,1912888.9,4222814.5,3768518877,Mistral - Bachelard,suburb,,691.907097863796
15220,1915630.4,4222530.5,1822915467,Helbronner,neighbourhood,,567.08052079996
15221,1914113.2,4222656,3840890815,Clos d'Or,neighbourhood,,217.62026327847
15222,1911984.2,4226318.5,919361060,Polygone Scientifique,suburb,,333.404194603019
15223,1915135,4224998,3883913692,Mutualité,neighbourhood,,235.843904356054
15224,1914485.4,4221660.5,1822915465,Arlequin,neighbourhood,,411.861951133396
15225,1912592,4222374.5,3768518877,Mistral - Bachelard,suburb,,268.320529605046
15226,1915465.1,4224625.5,550137565,Pont Carpin,quarter,,450.507821340002
15227,1912764.9,4221675,2140400356,Rondeau,neighbourhood,,376.976675055546
15228,1914780.4,4225416,919367053,Notre-Dame,neighbourhood,,444.758947919289
15229,1913138.9,4221602,2140400356,Rondeau,neighbourhood,,285.107318563097
15230,1912746.4,4221668.5,2140400356,Rondeau,neighbourhood,,396.048600165121
15231,1913082,4223237.5,919369579,L'Aigle,neighbourhood,,844.737323319255
15232,1915648.6,4224197.5,548960889,Croix Rouge,suburb,,288.997721569805
15233,1913025.1,4224760.5,3363841337,Arago,neighbourhood,,636.583338346321
15234,1914298.1,4221995.5,3840890815,Clos d'Or,neighbourhood,,469.926256246648
15235,1915742.4,4222785.5,3837354216,Châtelet,Voisinage,,756.472892098421
15236,1913841.1,4222423,3840890815,Clos d'Or,neighbourhood,,353.120885199456
15237,1915181.5,4222455,1822915468,La Bruyère,neighbourhood,,398.615964095085
15238,1915073.6,4222602.5,1822915468,La Bruyère,neighbourhood,,436.924727768217
15239,1914695,4225432.5,919367053,Notre-Dame,neighbourhood,,426.798349286672
15240,1915392.5,4222949.5,3837354216,Châtelet,Voisinage,,831.883716534113
15241,1914155.2,4221495,663102355,Surieux,locality,,637.64882573769
15242,1915515.8,4224252.5,548960889,Croix Rouge,suburb,,404.503421478798
15243,1915041,4222795,1822915468,La Bruyère,neighbourhood,,600.954476456534
15244,1915256,4221965.5,1822915467,Helbronner,neighbourhood,,110.927539693781
15245,1912381.8,4224598.5,1841690043,Bouchayer-Viallet,neighbourhood,,250.049538184497
15246,1915461.5,4222963,3837354216,Châtelet,Voisinage,,771.191406743055
15247,1915455.9,4223328.5,3837354216,Châtelet,Voisinage,,593.740924921237
15248,1914659.4,4225372,919367053,Notre-Dame,neighbourhood,,358.842466604994
15249,1914379.6,4224126.5,443945403,Championnet,neighbourhood,,477.406304957595
15250,1915512.4,4222948.5,3837354216,Châtelet,Voisinage,,744.974108599946
15251,1914811.6,4222242.5,1822915468,La Bruyère,neighbourhood,,50.0182373036213
15252,1915612.1,4224624,550137565,Pont Carpin,quarter,,313.803066690056
15253,1914871.9,4221808,1822915465,Arlequin,neighbourhood,,63.0198104797747
15254,1913839.6,4223158,26686589,Grenoble,city,155637,710.875635113414
15255,1915487,4222583,1822915467,Helbronner,neighbourhood,,553.700541934231
15256,1915245,4223146.5,3837354216,Châtelet,Voisinage,,853.746761425403
15257,1914839.1,4222294.5,1822915468,La Bruyère,neighbourhood,,74.1008588345325
15258,1915378.9,4225300.5,699050814,La Pièce Longue,locality,,289.411021520481
15259,1914389.5,4224037,443945403,Championnet,neighbourhood,,508.498777045789
15260,1912437.6,4223520,3391349417,Les Îles,neighbourhood,,410.33635844446
15261,1913785.8,4221347,663102355,Surieux,locality,,484.330581051408
15262,1913060.5,4221734,2140400356,Rondeau,neighbourhood,,148.437954381964
15263,1913135.6,4225252.5,3363841337,Arago,neighbourhood,,132.372764973091
15264,1914607.1,4221788.5,1822915465,Arlequin,neighbourhood,,248.095137931022
15265,1914010.5,4224424.5,443945403,Championnet,neighbourhood,,246.565692749754
15266,1914219.9,4224965,919367053,Notre-Dame,neighbourhood,,354.047889907494
15267,1915713.2,4223535,3837354216,Châtelet,Voisinage,,319.034428536854
15268,1912943.1,4225281,3363841337,Arago,neighbourhood,,246.39373676452
15269,1914728.6,4224258,3883913693,Préfecture,neighbourhood,,297.020286764484
15270,1914595.6,4221582,1822915466,Constantine,neighbourhood,,326.601200679337
15271,1915535,4222469.5,1822915467,Helbronner,neighbourhood,,466.42618031976
15272,1915561.9,4222562.5,1822915467,Helbronner,neighbourhood,,561.77006942353
15273,1915293.4,4224629.5,3883913692,Mutualité,neighbourhood,,313.090318208849
15274,1915719.8,4224591,550137565,Pont Carpin,quarter,,203.617918732485
15275,1915373,4222744.5,1822915467,Helbronner,neighbourhood,,692.037051002491
15276,1915354.4,4223554.5,3837354216,Châtelet,Voisinage,,677.510918054029
15277,1912852.6,4222821.5,3768518877,Mistral - Bachelard,suburb,,691.151700617061
15278,1914025.2,4221980,3840890815,Clos d'Or,neighbourhood,,502.320477869817
15279,1914293.9,4221455.5,1822915466,Constantine,neighbourhood,,616.143028567001
15280,1915480.1,4224511,550137565,Pont Carpin,quarter,,413.381849715457
15281,1913000.2,4221297.5,2140400356,Rondeau,neighbourhood,,589.083163907567
15282,1915354,4225178,699050814,La Pièce Longue,locality,,397.787011853214
15283,1912505.6,4222202.5,3768518877,Mistral - Bachelard,suburb,,228.550897020545
15284,1913981.9,4223251,26686589,Grenoble,city,155637,641.013444319035
15285,1914046.1,4222895.5,3840890815,Clos d'Or,neighbourhood,,465.741016051841
15286,1915247.9,4221812.5,1051603116,Les Géants,neighbourhood,,218.659692048331
15287,1914001.8,4224412,443945403,Championnet,neighbourhood,,231.595318866225
15288,1914043.1,4221876.5,3840890815,Clos d'Or,neighbourhood,,596.128591143552
15289,1912836.6,4221895.5,2140400356,Rondeau,neighbourhood,,244.390844752015
15290,1912984.4,4224789.5,3363841337,Arago,neighbourhood,,619.214380570725
15291,1913573.6,4223096,26686589,Grenoble,city,155637,807.245274756132
15292,1913077.8,4221678.5,2140400356,Rondeau,neighbourhood,,202.594460139282
15293,1912660.2,4223929.5,1841690043,Bouchayer-Viallet,neighbourhood,,477.310761745509
15294,1912596.8,4223888.5,1841690043,Bouchayer-Viallet,neighbourhood,,500.835399656094
15295,1915604.8,4222692.5,1822915467,Helbronner,neighbourhood,,697.85299156062
15296,1913006,4225676,2683438658,Le Clos des Fleurs,neighbourhood,,157.948737387063
15297,1913595.1,4221494.5,2140400356,Rondeau,neighbourhood,,643.573745758282
15298,1914463.6,4224037.5,443945403,Championnet,neighbourhood,,579.022913325247
15299,1915156.9,4224837.5,3883913692,Mutualité,neighbourhood,,140.860748943037
15300,1915241.1,4222785,1822915468,La Bruyère,neighbourhood,,680.631466408321
15301,1914788.2,4220687.5,663459441,Les Granges,locality,,362.561419512331
15302,1914842.2,4223984.5,3883913693,Préfecture,neighbourhood,,580.451897864733
15303,1912771.4,4223556,3391349417,Les Îles,neighbourhood,,735.035786251494
15304,1913030.8,4222327.5,3768518877,Mistral - Bachelard,suburb,,356.781176341506
15305,1914766.6,4225418,919367053,Notre-Dame,neighbourhood,,440.149507196529
15306,1914244.2,4224127.5,443945403,Championnet,neighbourhood,,344.056686034114
15307,1914870.9,4224729.5,3883913692,Mutualité,neighbourhood,,164.880287139398
15308,1914225.2,4222785.5,3840890815,Clos d'Or,neighbourhood,,333.567498675154
15309,1913321.4,4223601.5,919369579,L'Aigle,neighbourhood,,410.144332249256
15310,1915090,4225200.5,3883913692,Mutualité,neighbourhood,,416.006708868056
15311,1916055.6,4223188,3837354216,Châtelet,Voisinage,,299.054378160224
15312,1914021.2,4224600,443945403,Championnet,neighbourhood,,415.457675289506
15313,1912564,4221303.5,2140400356,Rondeau,neighbourhood,,774.87596076744
15314,1912984.1,4221354,2140400356,Rondeau,neighbourhood,,535.830326058819
15315,1915269,4224746.5,3883913692,Mutualité,neighbourhood,,248.387184560955
15316,1915366.6,4222943,3837354216,Châtelet,Voisinage,,855.953490365955
15317,1915052.4,4222174,1822915468,La Bruyère,neighbourhood,,200.855273438093
15318,1914729.9,4222323,1822915468,La Bruyère,neighbourhood,,162.318320897667
15319,1913160.1,4224572.5,2126097950,L'Estacade,neighbourhood,,479.706881319454
15320,1912959.6,4225715.5,3363864096,Jean Macé,neighbourhood,,167.05756173256
15321,1913198.8,4224643.5,2126097950,L'Estacade,neighbourhood,,514.288898879628
15322,1915220.8,4224852,3883913692,Mutualité,neighbourhood,,206.046600192591
15323,1914560.9,4223315.5,26686589,Grenoble,city,155637,933.319301629878
15324,1915004,4221645,1822915466,Constantine,neighbourhood,,181.519550492314
15325,1914349.6,4224191,443945403,Championnet,neighbourhood,,441.76802145568
15326,1912930.5,4223038,3391272616,Les Îles-Sud,neighbourhood,,841.320992888736
15327,1913942.1,4223176.5,26686589,Grenoble,city,155637,704.429601775139
15328,1914226,4221450,663102355,Surieux,locality,,623.196999637242
15329,1913398.4,4225078.5,3363841337,Arago,neighbourhood,,379.803478386591
15330,1913055.1,4225782.5,3363864096,Jean Macé,neighbourhood,,50.5285352596486
15331,1915621.1,4224595,550137565,Pont Carpin,quarter,,293.565084033003
15332,1913948.1,4223177.5,26686589,Grenoble,city,155637,704.608959066007
15333,1914135,4221791,3840890815,Clos d'Or,neighbourhood,,665.025316272567
15334,1913191.6,4224047.5,2126097950,L'Estacade,neighbourhood,,321.65563906055
15335,1913162.1,4223315.5,919369579,L'Aigle,neighbourhood,,734.744698788876
15336,1914852.8,4222242.5,1822915468,La Bruyère,neighbourhood,,20.3299867598787
15337,1915454.5,4222246,1822915467,Helbronner,neighbourhood,,232.761829081247
15338,1913253.5,4222722,3768518877,Mistral - Bachelard,suburb,,783.96421949679
15339,1915222.8,4224856.5,3883913692,Mutualité,neighbourhood,,209.346061985247
15340,1913812.4,4223429,26686589,Grenoble,city,155637,439.224188188701
15341,1914610.9,4223984,3883913693,Préfecture,neighbourhood,,584.268362373265
15342,1915247.4,4223057.5,3837354216,Châtelet,Voisinage,,890.75712160773
15343,1914981.6,4224477,3883913693,Préfecture,neighbourhood,,258.698801657333
15344,1914648.2,4223509,26686589,Grenoble,city,155637,912.994943010026
15345,1915457.4,4224596,550137565,Pont Carpin,quarter,,449.526815344826
15346,1913000.8,4221279,2140400356,Rondeau,neighbourhood,,607.3363509732
15347,1913098.8,4222794,3768518877,Mistral - Bachelard,suburb,,751.015627165339
15348,1914895.1,4222324,1822915468,La Bruyère,neighbourhood,,108.007194752803
15349,1915085.1,4225140,3883913692,Mutualité,neighbourhood,,355.52207671718
15350,1912865.5,4221225,2140400356,Rondeau,neighbourhood,,690.42599243812
15351,1914096.6,4221843,3840890815,Clos d'Or,neighbourhood,,618.048588132732
15352,1912469.8,4224028.5,1841690043,Bouchayer-Viallet,neighbourhood,,354.061334715917
15353,1913976.8,4221703,3840890815,Clos d'Or,neighbourhood,,780.992860031211
15354,1914788,4222196.5,1822915468,La Bruyère,neighbourhood,,74.3287319985147
15355,1915099.1,4222532,1822915468,La Bruyère,neighbourhood,,392.422153925304
15356,1913290.6,4224530,2126097950,L'Estacade,neighbourhood,,369.838475072819
15357,1914952.8,4222510.5,1822915468,La Bruyère,neighbourhood,,303.123524459386
15358,1915645.8,4223507.5,3837354216,Châtelet,Voisinage,,383.234420441364
15359,1914606.5,4221800.5,1822915465,Arlequin,neighbourhood,,245.280464622584
15360,1914811.1,4222721,1822915468,La Bruyère,neighbourhood,,500.428290493184
15361,1914455.8,4221884,1822915465,Arlequin,neighbourhood,,388.073037399845
15362,1914773.8,4225368,919367053,Notre-Dame,neighbourhood,,399.759113340541
15363,1915110.6,4222842.5,1822915468,La Bruyère,neighbourhood,,669.439290175605
15364,1914605.1,4224063,3883913693,Préfecture,neighbourhood,,508.79493910131
15365,1913418.1,4224540.5,2126097950,L'Estacade,neighbourhood,,337.574956987933
15366,1915104.1,4225219,3883913692,Mutualité,neighbourhood,,436.637464716955
15367,1915248.9,4224691,3883913692,Mutualité,neighbourhood,,245.239631508101
15368,1912803.1,4221698,2140400356,Rondeau,neighbourhood,,332.42049551381
15369,1913814,4221506.5,663102355,Surieux,locality,,630.01766330438
15370,1914704.4,4221612,1822915466,Constantine,neighbourhood,,238.116711295626
15371,1912984.5,4222215.5,3768518877,Mistral - Bachelard,suburb,,268.726432518511
15372,1913534.2,4223000,3840890815,Clos d'Or,neighbourhood,,855.891166665177
15373,1913037.5,4225099.5,3363841337,Arago,neighbourhood,,310.215461328028
15374,1914694.8,4222890,3840890815,Clos d'Or,neighbourhood,,665.157649153577
15375,1911906.6,4226534,919361060,Polygone Scientifique,suburb,,562.114466199293
15376,1912263.2,4226161.5,919361060,Polygone Scientifique,suburb,,206.675405006279
15377,1913645.1,4223125,26686589,Grenoble,city,155637,761.032815693908
15378,1912633.6,4221216,2140400356,Rondeau,neighbourhood,,801.313343163138
15379,1914462.2,4224042.5,443945403,Championnet,neighbourhood,,576.290553139251
15380,1915513.6,4222375,1822915467,Helbronner,neighbourhood,,373.328659547497
15381,1914288,4221307,663459441,Les Granges,locality,,492.717823348756
15382,1914492.8,4222114,1822915468,La Bruyère,neighbourhood,,380.607786978944
15383,1914455,4221998,1822915465,Arlequin,neighbourhood,,410.772441679016
15384,1912489.5,4222542,3768518877,Mistral - Bachelard,suburb,,464.654967574492
15385,1914889.6,4222451,1822915468,La Bruyère,neighbourhood,,230.507794416435
15386,1915352.9,4224846.5,3883913692,Mutualité,neighbourhood,,333.376555500117
15387,1914906.1,4222604,1822915468,La Bruyère,neighbourhood,,384.347439177196
15388,1915670.4,4223555.5,3837354216,Châtelet,Voisinage,,364.738875157551
15389,1913821.6,4224752,443945403,Championnet,neighbourhood,,558.431798879127
15390,1914958.1,4222775.5,1822915468,La Bruyère,neighbourhood,,561.839673711992
15391,1914937.5,4223902.5,3883913693,Préfecture,neighbourhood,,683.177381830803
15392,1912502.8,4223590,3391349417,Les Îles,neighbourhood,,464.684320188127
15393,1914229.9,4221935,3840890815,Clos d'Or,neighbourhood,,519.818289345511
15394,1914972.8,4225280.5,919367053,Notre-Dame,neighbourhood,,478.081495834324
15395,1915591.5,4222912,3837354216,Châtelet,Voisinage,,721.224762313945
15396,1915547.9,4222537,1822915467,Helbronner,neighbourhood,,532.738228961263
15397,1914451.2,4224650.5,3883913693,Préfecture,neighbourhood,,299.381504015448
15398,1913780,4221337.5,663102355,Surieux,locality,,477.436137076894
15399,1915534.6,4224578,550137565,Pont Carpin,quarter,,370.285145035483
15400,1915366.4,4222107,1822915467,Helbronner,neighbourhood,,68.6036162117292
15401,1913922.9,4223212.5,26686589,Grenoble,city,155637,665.556422429517
15402,1913959.1,4221876.5,3840890815,Clos d'Or,neighbourhood,,622.568796412279
15403,1912763.5,4221468,2140400356,Rondeau,neighbourhood,,520.731726301818
15404,1915269,4224979.5,3883913692,Mutualité,neighbourhood,,309.604180598523
15405,1913209.2,4225729,3363864096,Jean Macé,neighbourhood,,135.679786069151
15406,1913795,4222466,3840890815,Clos d'Or,neighbourhood,,398.097541986018
15407,1914825.8,4222384.5,1822915468,La Bruyère,neighbourhood,,164.85380019126
15408,1914461.4,4221895.5,1822915465,Arlequin,neighbourhood,,383.248169633293
15409,1913128.9,4222813.5,3768518877,Mistral - Bachelard,suburb,,783.05758028354
15410,1914271,4224517.5,3883913693,Préfecture,neighbourhood,,465.434634969177
15411,1915072.6,4225137.5,3883913692,Mutualité,neighbourhood,,351.125890852131
15412,1915039,4224753,3883913692,Mutualité,neighbourhood,,39.4966678804764
15413,1913662.8,4221460,663102355,Surieux,locality,,637.04344279568
15414,1912590.2,4225845.5,3363866164,Martyrs,neighbourhood,,205.3670563894
15415,1912426.8,4223612,3391349417,Les Îles,neighbourhood,,387.929686993243
15416,1915180.5,4222678.5,1822915468,La Bruyère,neighbourhood,,558.59102334478
15417,1915115.2,4225742,3845606660,Petite Tronche,neighbourhood,,529.964927147805
15418,1913170.8,4222275,2140400356,Rondeau,neighbourhood,,404.12724474638
15419,1912912.6,4222820.5,3768518877,Mistral - Bachelard,suburb,,703.650246427688
15420,1913658.2,4222516.5,3840890815,Clos d'Or,neighbourhood,,538.399882591984
15421,1914990.5,4225000,3883913692,Mutualité,neighbourhood,,213.016084485445
15422,1915076.6,4222523,1822915468,La Bruyère,neighbourhood,,371.679487599049
15423,1915714.1,4222472,1822915467,Helbronner,neighbourhood,,572.575228716181
15424,1912522.1,4222713,3391272616,Les Îles-Sud,neighbourhood,,504.834085537943
15425,1914903.2,4222322.5,1822915468,La Bruyère,neighbourhood,,109.717743150358
15426,1914842.5,4222018.5,1822915465,Arlequin,neighbourhood,,154.311949891977
15427,1914202.1,4222225.5,3840890815,Clos d'Or,neighbourhood,,228.185388193013
15428,1912501.1,4221928.5,3768518877,Mistral - Bachelard,suburb,,310.134747112831
15429,1914483.9,4223933,443945403,Championnet,neighbourhood,,634.96569376828
15430,1913598.5,4221500.5,2140400356,Rondeau,neighbourhood,,642.724403219595
15431,1915742.6,4225365,699050814,La Pièce Longue,locality,,201.586936764496
15432,1913648.2,4223166.5,26686589,Grenoble,city,155637,719.861945345673
15433,1913189.6,4224853,3363841337,Arago,neighbourhood,,528.169790373076
15434,1914943.5,4225385.5,919367053,Notre-Dame,neighbourhood,,520.076097403408
15435,1914020.5,4223727,26686589,Grenoble,city,155637,254.442298047534
15436,1914850.2,4223957.5,3883913693,Préfecture,neighbourhood,,608.472069329098
