id,coord_x,coord_y,join_id,join_@id,join_destinatio,join_highway,join_int_ref,join_lanes,join_maxspeed,join_name,join_oneway,join_ref,join_smoothness,join_surface,join_toll,join_source_max,join_history,join_destinat_1,join_turn_lanes,join_destinat_2,join_bridge,join_layer,join_source,join_tunnel,join_placement,join_maxspeed_l,distance
3528,1914095.5,4221903.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,1736.4958828178
3529,1912664,4221208,way/23747454,way/23747454,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Lyon;Valence",,,,,,,,,307.646269331311
3530,1915313.4,4225391,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1531.07384513068
3531,1912696.5,4223160,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,341.997249111192
3532,1913752.6,4225184,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1412.5776973217
3533,1914232.4,4224362,way/257461455,way/257461455,,motorway,"E 711;E 713",3,90,,yes,A 480,,,no,,,,,,,,,,,,1884.55501678611
3534,1913805.2,4223296,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1448.78458887282
3535,1914611.1,4221342,way/23747454,way/23747454,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Lyon;Valence",,,,,,,,,2250.21173563186
3536,1915658.1,4225191,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1326.38010540522
3537,1915127.9,4224960,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1895.04386407705
3538,1913549.1,4225246.5,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1215.73223440431
3539,1913097.6,4222095,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,739.48065084939
3540,1915012.6,4225322,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1836.22815282256
3541,1914383.6,4222203.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2026.42143254448
3542,1912531.6,4225905,way/23588165,way/23588165,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,522.004850727384
3543,1915179,4224781,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1955.67735654616
3544,1915438.9,4223041.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,3084.58493601886
3545,1913870.8,4223254.5,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1514.97513625789
3546,1914377.2,4223500,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2020.58727250619
3547,1914971.5,4222481,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2616.33365784441
3548,1915100,4225005,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1895.31914053142
3549,1914952.1,4223734.5,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,2594.86442806707
3550,1915364.2,4224669.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1887.53084055895
3551,1912988.4,4224803.5,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,639.324984376961
3552,1914951.2,4222844,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2596.40785710415
3553,1914976.9,4222747,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2621.87575878104
3554,1914284.9,4221593.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,1925.48964824295
3555,1912410.9,4224066,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,61.4341666992433
3556,1913212.4,4225626.5,way/23588165,way/23588165,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,971.072769123612
3557,1914823.5,4220775.5,way/23747454,way/23747454,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Lyon;Valence",,,,,,,,,2507.65598094374
3558,1914828.2,4222351,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2472.29627764666
3559,1915607.1,4222811,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,3252.22704439712
3560,1913401.2,4224540,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1053.55625411643
3561,1912657,4221488,way/23747454,way/23747454,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Lyon;Valence",,,,,,,,,297.381662466482
3562,1912389.6,4221734.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,30.3759715843853
3563,1915399.9,4224623,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1894.70523181475
3564,1914219.2,4221975,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,1860.28943525245
3565,1912082.5,4226303,way/23588165,way/23588165,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,506.305709916489
3566,1912864.4,4221938.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,505.442785866289
3567,1915080.9,4222406,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2725.4016928644
3568,1915511.9,4222621,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,3156.57283518522
3569,1914820.9,4222311,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2464.6887215914
3570,1915044.6,4222017.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,2685.74655551383
3571,1914608.1,4221733.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,2248.87275835142
3572,1914706.6,4225832.5,way/4247752,way/4247752,,motorway,,3,70,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2022.45039668988
3573,1913514.6,4223292,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1158.27226922011
3574,1912056.6,4226353.5,way/23588165,way/23588165,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,525.715830938443
3575,1914904.1,4222176.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2546.65198850484
3576,1915114.8,4222404.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2759.28948867019
3577,1912787,4221837,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,427.909896411125
3578,1912584.6,4221714.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,225.349606088706
3579,1915004.8,4225294.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1853.40869098455
3580,1911916.4,4226524,way/23588165,way/23588165,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,555.673168646499
3581,1914308.5,4223308,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1951.85972307334
3582,1914888.6,4222391.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2532.99834584443
3583,1914857.6,4220482,way/176330628,way/176330628,,motorway,,2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Lyon;Valence",,,,,,,,,2603.34626359765
3584,1914380.2,4221399,way/23747454,way/23747454,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Lyon;Valence",,,,,,,,,2019.78945306878
3585,1913850.4,4224707,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1501.76760162122
3586,1915448.4,4224681.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1819.00607888823
3587,1912723,4222048.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,364.470037447793
3588,1914943.1,4225996.5,way/4247752,way/4247752,,motorway,,3,70,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1777.74678032375
3589,1915638.9,4223054,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,3115.82898934821
3590,1915562.2,4222735.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,3207.14657622745
3591,1915235.5,4225049.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1756.36249654702
3592,1915583,4222947,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,3228.452426464
3593,1913680.9,4225126,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1337.47788485711
3594,1915280.6,4225339,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1581.57133248889
3595,1913023.6,4222340.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,667.668284021866
3596,1915044.8,4222540.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2689.52227399812
3597,1914612.2,4225197.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2254.90773695573
3598,1915318.6,4225412,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1518.38600125358
3599,1915295.1,4224722.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1902.87444415226
3600,1915001,4222910,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2646.36558717728
3601,1914578,4222229,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2221.04707112201
3602,1914695.9,4222878,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2341.18991576068
3603,1914835.9,4220822,way/23747454,way/23747454,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Lyon;Valence",,,,,,,,,2512.47508129092
3604,1913079.4,4221722.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,720.159660863114
3605,1915077.9,4225171,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1836.04127013147
3606,1913787.9,4221906,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,1428.89942149257
3607,1912826.2,4222865.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,471.465364599833
3608,1915504.4,4224613,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1830.2996333289
3609,1914633.2,4222210,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2276.07053897901
3610,1915356.2,4221663.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,2996.88042283604
3611,1913987.1,4221793.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,1627.95188572402
3612,1914108.9,4222815,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1754.04089856404
3613,1914853.5,4222063.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2495.01801422673
3614,1914745.4,4222434,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2390.12114186715
3615,1914810.6,4224089.5,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,2461.24657201928
3616,1913086.5,4224982.5,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,737.491064383605
3617,1913054.5,4225693,way/23588165,way/23588165,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,849.397476486465
3618,1912852,4221926.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,493.027077585427
3619,1912629.8,4223291,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,273.578325053694
3620,1915049,4222231.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2692.05019451913
3621,1913951.9,4223176,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1597.11377811719
3622,1915242.1,4223062,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2887.84012201228
3623,1913739.5,4223241.5,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1383.8758580429
3624,1914350,4221918.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,1991.01531312315
3625,1915352.6,4222286,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2996.13714481954
3626,1913740.6,4222447.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1385.45066117979
3627,1914984.1,4221469.5,way/23747454,way/23747454,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Lyon;Valence",,,,,,,,,2624.2500918773
3628,1914847.8,4223903,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,2491.48579910626
3629,1915523.8,4223521.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2731.72923825412
3630,1914108.2,4222829,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1753.37438868202
3631,1912384.9,4222124.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,27.081096902732
3632,1914826,4224923,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2173.8899090784
3633,1913393.6,4224541.5,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1045.95646002137
3634,1915300.5,4224627,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1962.99970465716
3635,1915511.8,4222943,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,3157.24306212403
3636,1914251.1,4224081.5,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1901.6994308135
3637,1914032.6,4221797,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,1673.4564313729
3638,1915966.6,4223614,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2479.02762287009
3639,1912941.1,4222268,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,584.573473186481
3640,1914271.6,4224093.5,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1922.2983723357
3641,1913216.8,4224412.5,way/257461455,way/257461455,,motorway,"E 711;E 713",3,90,,yes,A 480,,,no,,,,,,,,,,,,869.11385063977
3642,1914269.6,4223089.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1915.41665493232
3643,1914374.4,4224590.5,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,2026.51888547718
3644,1913012.6,4222291,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,656.281355456103
3645,1914929.4,4222746.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2574.37469866757
3646,1914793.8,4222864,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2439.0561475677
3647,1912680.8,4223041.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,326.494679602353
3648,1914561.8,4224771.5,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,2212.84788795596
3649,1915871.2,4223123,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2976.16558301637
3650,1914124,4223749.5,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1766.64195429697
3651,1915140.8,4224679,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2048.92855237439
3652,1912577.5,4223689.5,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,222.455621746401
3653,1915317.9,4221867.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,2958.84767732319
3654,1913202.4,4223621.5,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,846.779144633759
3655,1913870.6,4223409,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1513.61790506665
3656,1912535.2,4222338.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,179.267021169749
3657,1915094.1,4225666,way/4247752,way/4247752,,motorway,,3,70,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1663.7902833017
3658,1914194.6,4224117,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1845.49617189249
3659,1915196.6,4221467.5,way/23747454,way/23747454,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Lyon;Valence",,,,,,,,,2836.72638499112
3660,1914400,4224098.5,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,2050.73546536966
3661,1912706.1,4222735.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,351.054747117833
3662,1915001.8,4224995.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1985.0499819753
3663,1914481.5,4222018.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,2122.65241856617
3664,1916070.4,4223211,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2839.26508865499
3665,1916160,4223251,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2780.64345163884
3666,1915591.2,4225212.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1368.93696584531
3667,1913675.9,4224129.5,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1326.91785652684
3668,1914475,4224106,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,2125.79515965577
3669,1913660.9,4224578.5,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1313.11270992804
3670,1915043.4,4224769,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2071.79882495095
3671,1914087.2,4222066,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1728.77314940385
3672,1915133.6,4223177,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2778.71616505064
3673,1914868.8,4221815.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,2509.67994730373
3674,1913664.9,4222521,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1309.66114823735
3675,1915353.5,4221566.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,2994.05336388802
3676,1914247.4,4221729,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,1888.1671732127
3677,1912973,4222292,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,616.692189140285
3678,1913218.2,4222777,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,863.252550415311
3679,1914037.5,4221976.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,1678.59155600372
3680,1914461,4221455,way/23747454,way/23747454,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Lyon;Valence",,,,,,,,,2101.04833645633
3681,1915074.2,4222392,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2718.59687539283
3682,1913200.5,4224234.5,way/257461455,way/257461455,,motorway,"E 711;E 713",3,90,,yes,A 480,,,no,,,,,,,,,,,,852.27074413993
3683,1914291.2,4221907.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,1932.20095456015
3684,1914443,4222184,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2085.64013932892
3685,1915704.2,4224527,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1772.44222147905
3686,1914871.1,4223871,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,2513.96329132991
3687,1912851.9,4224234.5,way/257461455,way/257461455,,motorway,"E 711;E 713",3,90,,yes,A 480,,,no,,,,,,,,,,,,503.672367256603
3688,1914156.4,4221466,way/23747454,way/23747454,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Lyon;Valence",,,,,,,,,1796.54936297186
3689,1912927,4224823,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,577.841816553167
3690,1914929.6,4225547.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1849.61095399094
3691,1913099,4225803.5,way/23588165,way/23588165,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,937.045227130821
3692,1914268.5,4221593,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,1909.08900735816
3693,1915429.5,4222992.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,3075.06170198019
3694,1913125,4225812.5,way/23588165,way/23588165,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,964.35439746788
