id,join_Station,distance
16336,Saint-Martin d'Heres,1279.93156554312
16337,Grenoble Grands Boulevards,894.268695029013
16338,Grenoble les Frenes,514.074944788786
16339,Saint-Martin d'Heres,1128.04487654299
16340,Grenoble Grands Boulevards,1861.97973033998
16341,Grenoble Grands Boulevards,1371.9336046115
16342,Grenoble les Frenes,1204.85061914842
16343,Grenoble les Frenes,514.562178235512
16344,Grenoble Rocade Sud,759.150153117706
16345,Grenoble Grands Boulevards,1270.84974058212
16346,Saint-Martin d'Heres,1627.01950467851
16347,Grenoble Grands Boulevards,1558.44004218706
16348,Grenoble Grands Boulevards,635.347508477825
16349,Grenoble les Frenes,775.652601700861
16350,Grenoble les Frenes,900.567370261354
16351,Grenoble Grands Boulevards,1959.3444997294
16352,Saint-Martin d'Heres,1457.87613327091
16353,Grenoble les Frenes,1018.75820863419
16354,Grenoble les Frenes,1344.13014409023
16355,Grenoble Grands Boulevards,920.203970554547
16356,Grenoble Rocade Sud,1229.1465066104
16357,Grenoble les Frenes,1301.1497849642
16358,Saint-Martin d'Heres,1160.09017493929
16359,Grenoble les Frenes,1020.1151888417
16360,Grenoble Grands Boulevards,626.964010907749
16361,Grenoble les Frenes,894.413692819616
16362,Grenoble Grands Boulevards,1501.11867027041
16363,Grenoble les Frenes,218.273090021375
16364,Grenoble Grands Boulevards,1187.9738959567
16365,Grenoble les Frenes,529.936577546922
16366,Grenoble les Frenes,423.983804529698
16367,Grenoble Grands Boulevards,1320.10058216038
16368,Grenoble Grands Boulevards,1020.54097544315
16369,Grenoble les Frenes,656.538014414855
16370,Grenoble Grands Boulevards,433.282936431284
16371,Grenoble Rocade Sud,1315.27140055005
16372,Grenoble les Frenes,1155.75756006787
16373,Grenoble Grands Boulevards,1124.87415429238
16374,Grenoble les Frenes,1047.24986084334
16375,Grenoble les Frenes,751.88847477276
16376,Grenoble Grands Boulevards,408.173112966544
16377,Grenoble Grands Boulevards,1410.05013592322
16378,Grenoble les Frenes,1117.54682177104
16379,Grenoble les Frenes,1062.09501227379
16380,Grenoble Rocade Sud,910.336087308256
16381,Grenoble Rocade Sud,1175.46505924676
16382,Saint-Martin d'Heres,1410.0913756881
16383,Grenoble Grands Boulevards,1450.91977043956
16384,Grenoble les Frenes,871.737287650122
16385,Saint-Martin d'Heres,1754.63781497053
16386,Saint-Martin d'Heres,1672.66414507524
16387,Saint-Martin d'Heres,1457.16055230058
16388,Grenoble Grands Boulevards,3145.96994680875
16389,Grenoble Rocade Sud,1216.39190323481
16390,Saint-Martin d'Heres,792.164725105267
16391,Grenoble Grands Boulevards,1591.42766127416
16392,Grenoble les Frenes,963.278028426985
16393,Grenoble Rocade Sud,505.271031034821
16394,Grenoble Rocade Sud,1370.77153298838
16395,Grenoble Rocade Sud,953.545817560084
16396,Saint-Martin d'Heres,864.873209948925
16397,Grenoble les Frenes,1268.33058442365
16398,Grenoble les Frenes,729.971000038148
16399,Grenoble Rocade Sud,720.906766408191
16400,Grenoble Grands Boulevards,1250.92085113276
16401,Grenoble Grands Boulevards,1016.12611569411
16402,Grenoble Rocade Sud,1163.61923983223
16403,Grenoble Grands Boulevards,1207.90293884235
16404,Grenoble Grands Boulevards,765.428405737641
16405,Grenoble les Frenes,284.8812756684
16406,Grenoble Rocade Sud,153.797625920809
16407,Grenoble Grands Boulevards,1348.97964128025
16408,Grenoble Grands Boulevards,1244.89287051763
16409,Grenoble les Frenes,1169.50013423787
16410,Saint-Martin d'Heres,1435.47985929939
16411,Grenoble les Frenes,940.505161360172
16412,Grenoble Grands Boulevards,810.04411400826
16413,Grenoble Grands Boulevards,1202.35063287752
16414,Grenoble Grands Boulevards,3110.13331559235
16415,Grenoble Grands Boulevards,1315.80014471191
16416,Grenoble Rocade Sud,1116.37617351862
16417,Grenoble Grands Boulevards,1061.33720612919
16418,Grenoble les Frenes,894.604180382714
16419,Saint-Martin d'Heres,710.041021822313
16420,Saint-Martin d'Heres,1186.29442822571
16421,Grenoble Grands Boulevards,1115.20945693297
16422,Saint-Martin d'Heres,1316.5200893551
16423,Grenoble Grands Boulevards,738.918503060092
16424,Grenoble Grands Boulevards,486.515987930311
16425,Grenoble Grands Boulevards,438.738609577603
16426,Grenoble Grands Boulevards,1231.67896461607
16427,Grenoble Grands Boulevards,578.226409483555
16428,Grenoble les Frenes,334.739726882044
16429,Saint-Martin d'Heres,1278.34998345393
16430,Grenoble Rocade Sud,348.068639027775
16431,Grenoble Grands Boulevards,74.0209553942118
16432,Grenoble Grands Boulevards,1605.55622713354
16433,Saint-Martin d'Heres,1277.33877399827
16434,Saint-Martin d'Heres,1417.23424232399
16435,Grenoble Grands Boulevards,991.834256328929
16436,Grenoble Grands Boulevards,960.866753194568
16437,Saint-Martin d'Heres,1698.29473861147
16438,Saint-Martin d'Heres,1205.46189650411
16439,Grenoble les Frenes,943.693129416773
16440,Grenoble Grands Boulevards,1365.08899458005
16441,Grenoble Grands Boulevards,794.109900494043
16442,Grenoble les Frenes,674.649616001007
16443,Grenoble Grands Boulevards,422.875518776745
16444,Grenoble les Frenes,1059.28280636108
16445,Grenoble les Frenes,542.586470457064
16446,Grenoble les Frenes,949.16776607028
16447,Grenoble les Frenes,657.826719942672
16448,Saint-Martin d'Heres,1271.30502689629
16449,Grenoble Rocade Sud,926.781767713645
16450,Grenoble Grands Boulevards,1173.21182663312
16451,Grenoble Grands Boulevards,658.640980750698
16452,Grenoble les Frenes,976.673325721461
16453,Grenoble Grands Boulevards,1148.48674310875
16454,Grenoble Grands Boulevards,798.920682330642
16455,Grenoble Grands Boulevards,1655.24589968953
16456,Grenoble Grands Boulevards,1012.88558637162
16457,Saint-Martin d'Heres,702.690378723387
16458,Grenoble les Frenes,787.315728845794
16459,Grenoble Grands Boulevards,917.41781782443
16460,Saint-Martin d'Heres,576.662235668993
16461,Grenoble les Frenes,890.605766797241
16462,Grenoble les Frenes,603.777594806521
16463,Saint-Martin d'Heres,1334.3468023724
16464,Grenoble Rocade Sud,1189.44692135277
16465,Grenoble les Frenes,569.881188206217
16466,Grenoble les Frenes,1178.9058884504
16467,Grenoble Grands Boulevards,978.805994950906
16468,Grenoble les Frenes,530.004533546815
16469,Grenoble les Frenes,613.739125074379
16470,Saint-Martin d'Heres,1426.39054948496
16471,Grenoble les Frenes,561.166386836726
16472,Grenoble Grands Boulevards,761.519363711058
16473,Grenoble Grands Boulevards,686.723378546014
16474,Grenoble Rocade Sud,1301.04008508979
16475,Grenoble Grands Boulevards,1698.84672411177
16476,Grenoble les Frenes,752.795824036572
16477,Saint-Martin d'Heres,1319.0153995984
16478,Grenoble Grands Boulevards,849.649943184529
16479,Grenoble Grands Boulevards,874.069819971844
16480,Grenoble Grands Boulevards,245.006252596231
16481,Grenoble Grands Boulevards,705.548647766555
16482,Saint-Martin d'Heres,1152.74626474227
16483,Grenoble les Frenes,1026.19468640634
16484,Grenoble les Frenes,307.431948332068
16485,Grenoble Grands Boulevards,1510.71716865882
16486,Grenoble Grands Boulevards,993.138094625498
16487,Grenoble les Frenes,1176.13452246681
16488,Grenoble les Frenes,520.178258267364
16489,Grenoble Grands Boulevards,1518.10451855185
16490,Grenoble Grands Boulevards,420.812196982037
16491,Grenoble Grands Boulevards,528.159799829749
16492,Grenoble Rocade Sud,570.075849963016
16493,Grenoble Grands Boulevards,1112.95475324009
16494,Grenoble Grands Boulevards,504.02383728993
16495,Grenoble Grands Boulevards,1486.40737125377
16496,Grenoble les Frenes,208.100452497286
16497,Grenoble les Frenes,381.645221395716
16498,Grenoble les Frenes,116.187183606736
16499,Grenoble Grands Boulevards,1303.78395064073
16500,Grenoble Grands Boulevards,579.692321715603
16501,Grenoble Grands Boulevards,1457.06418421499
16502,Grenoble les Frenes,768.120382517228
16503,Saint-Martin d'Heres,1040.48737043659
16504,Grenoble les Frenes,1137.18168831613
16505,Grenoble les Frenes,583.79150333884
16506,Grenoble Grands Boulevards,1328.04565551517
16507,Grenoble les Frenes,404.707535612512
16508,Grenoble Grands Boulevards,796.064972958066
16509,Grenoble Grands Boulevards,784.675231227893
16510,Grenoble les Frenes,1271.79144077876
16511,Saint-Martin d'Heres,1016.78534843762
16512,Grenoble Grands Boulevards,1595.63325206027
16513,Grenoble les Frenes,852.503052024688
16514,Grenoble Rocade Sud,1242.39070512186
16515,Grenoble Rocade Sud,936.810502832219
16516,Grenoble les Frenes,993.501560169683
16517,Grenoble Grands Boulevards,480.174311207556
16518,Grenoble les Frenes,1209.10077324522
16519,Saint-Martin d'Heres,769.664114056868
16520,Grenoble Grands Boulevards,1176.39621426195
16521,Grenoble les Frenes,328.015689401327
16522,Saint-Martin d'Heres,925.671661065141
16523,Grenoble Grands Boulevards,1532.8192157993
16524,Grenoble Grands Boulevards,2014.38404347792
16525,Saint-Martin d'Heres,786.250196792727
16526,Grenoble Grands Boulevards,834.519540927035
16527,Saint-Martin d'Heres,1425.15794225573
16528,Grenoble Grands Boulevards,1350.70026400196
16529,Saint-Martin d'Heres,831.712875939546
16530,Grenoble Grands Boulevards,1344.56170142861
16531,Grenoble Grands Boulevards,867.587273764798
16532,Saint-Martin d'Heres,1098.16625034228
16533,Grenoble Grands Boulevards,817.419624908075
16534,Grenoble Grands Boulevards,775.656525520735
16535,Grenoble les Frenes,1125.78344432431
16536,Grenoble Grands Boulevards,973.18809977427
16537,Saint-Martin d'Heres,1420.71732496533
16538,Grenoble les Frenes,680.237801529142
16539,Grenoble les Frenes,1082.88323502128
16540,Grenoble Grands Boulevards,617.718701202705
16541,Grenoble Grands Boulevards,1681.35743274902
16542,Saint-Martin d'Heres,1870.50513430327
16543,Saint-Martin d'Heres,1693.88581860712
16544,Grenoble Rocade Sud,302.980633056099
16545,Grenoble Grands Boulevards,970.806127744354
16546,Grenoble Grands Boulevards,169.184819131281
16547,Grenoble les Frenes,1012.31345901356
16548,Saint-Martin d'Heres,1398.40222348242
16549,Grenoble les Frenes,689.166869509468
16550,Saint-Martin d'Heres,1731.09314849893
16551,Grenoble les Frenes,601.728938786507
16552,Grenoble Rocade Sud,1443.37700906198
16553,Grenoble Rocade Sud,812.453964763674
16554,Grenoble Grands Boulevards,733.198051063809
16555,Saint-Martin d'Heres,1695.6723856908
16556,Grenoble Grands Boulevards,640.421072668115
16557,Grenoble Grands Boulevards,924.575205836678
16558,Grenoble Grands Boulevards,473.205806615775
16559,Saint-Martin d'Heres,1412.38093790981
16560,Grenoble Grands Boulevards,1948.39155692728
16561,Saint-Martin d'Heres,917.101277047341
16562,Grenoble Grands Boulevards,923.767987502007
16563,Grenoble Grands Boulevards,1434.41970399053
16564,Grenoble Grands Boulevards,671.20570194004
16565,Grenoble les Frenes,969.390998983973
16566,Saint-Martin d'Heres,1176.5978518382
16567,Saint-Martin d'Heres,1058.30677314799
16568,Grenoble Grands Boulevards,1973.62648323177
16569,Grenoble Grands Boulevards,423.97663607352
16570,Saint-Martin d'Heres,1575.04923342452
16571,Grenoble Grands Boulevards,1384.56471595405
16572,Grenoble les Frenes,1009.79001716585
16573,Grenoble Grands Boulevards,495.504893230499
16574,Grenoble les Frenes,295.310946121855
16575,Grenoble Grands Boulevards,22.1093949502833
16576,Saint-Martin d'Heres,1467.87546495553
16577,Saint-Martin d'Heres,1170.87866305323
16578,Grenoble les Frenes,516.154489562816
16579,Grenoble les Frenes,284.893286704386
16580,Grenoble Rocade Sud,657.672367922127
16581,Grenoble Grands Boulevards,1582.21758558539
16582,Grenoble Grands Boulevards,1242.28581351813
16583,Grenoble Grands Boulevards,953.983402546733
16584,Grenoble les Frenes,911.105372464281
16585,Grenoble Grands Boulevards,1928.13145575501
16586,Grenoble Grands Boulevards,2125.72396188115
16587,Grenoble Grands Boulevards,1185.3854177729
16588,Saint-Martin d'Heres,1108.18664006772
16589,Grenoble les Frenes,616.543666412914
16590,Grenoble les Frenes,671.718338758882
16591,Grenoble Grands Boulevards,936.970047649309
16592,Grenoble Grands Boulevards,460.864925603804
16593,Grenoble les Frenes,673.591942253842
16594,Grenoble les Frenes,1125.10935620939
16595,Grenoble Grands Boulevards,2223.74626446172
16596,Saint-Martin d'Heres,741.841535924239
16597,Grenoble Grands Boulevards,1099.34393393766
16598,Saint-Martin d'Heres,1254.70693737981
16599,Grenoble Grands Boulevards,1345.60778660495
16600,Grenoble Grands Boulevards,1065.3264757973
16601,Grenoble les Frenes,659.172960313287
16602,Grenoble les Frenes,1156.29202554814
16603,Grenoble les Frenes,544.531665500299
16604,Grenoble Rocade Sud,550.120223605443
16605,Grenoble les Frenes,804.758915591549
16606,Grenoble Grands Boulevards,534.680397120932
16607,Grenoble Grands Boulevards,685.531908973509
16608,Grenoble Grands Boulevards,1508.33351776717
16609,Saint-Martin d'Heres,671.993764657185
16610,Grenoble Grands Boulevards,1219.39968700178
16611,Grenoble Grands Boulevards,937.384083743556
16612,Grenoble les Frenes,371.427254250432
16613,Grenoble les Frenes,912.907284419752
16614,Grenoble Grands Boulevards,659.579691998862
16615,Grenoble les Frenes,1151.81573937932
16616,Saint-Martin d'Heres,1649.48638383607
16617,Grenoble Grands Boulevards,522.002206786558
16618,Grenoble les Frenes,826.92732275173
16619,Grenoble Rocade Sud,1196.63959422023
16620,Grenoble Grands Boulevards,938.185864414322
16621,Grenoble Grands Boulevards,1362.11414144416
16622,Grenoble les Frenes,968.565191974543
16623,Saint-Martin d'Heres,1506.1774383296
16624,Grenoble Grands Boulevards,847.420651558689
16625,Grenoble Grands Boulevards,1824.94264346764
16626,Saint-Martin d'Heres,1708.76582167501
16627,Saint-Martin d'Heres,1673.03335872812
16628,Grenoble Grands Boulevards,2055.86276827651
16629,Grenoble Grands Boulevards,3223.05738971382
16630,Grenoble Rocade Sud,1432.45869714158
16631,Grenoble Grands Boulevards,1831.43991605141
16632,Grenoble les Frenes,674.311433341851
16633,Grenoble les Frenes,1215.44907548487
16634,Grenoble Grands Boulevards,1505.59452901959
16635,Grenoble les Frenes,1154.92964380155
16636,Grenoble les Frenes,560.641189569471
16637,Grenoble Grands Boulevards,1439.04127850733
16638,Grenoble Grands Boulevards,1590.54793782372
16639,Grenoble les Frenes,1136.65172654796
16640,Grenoble Grands Boulevards,1019.10463217065
16641,Grenoble Rocade Sud,1228.34388839893
16642,Grenoble Grands Boulevards,1649.52702353207
16643,Grenoble Rocade Sud,924.940699219616
16644,Grenoble Grands Boulevards,1202.38276683914
16645,Grenoble Grands Boulevards,1698.70771185632
16646,Grenoble Grands Boulevards,1533.68375120577
16647,Saint-Martin d'Heres,1465.38700870395
16648,Grenoble Rocade Sud,1275.34320275584
16649,Saint-Martin d'Heres,1469.96263248315
16650,Saint-Martin d'Heres,1840.44726512047
16651,Grenoble Grands Boulevards,1087.88925254616
16652,Grenoble Grands Boulevards,1233.29571281193
16653,Grenoble les Frenes,813.730545823596
16654,Grenoble Grands Boulevards,496.526649803527
16655,Grenoble Grands Boulevards,80.7231778421545
16656,Grenoble Grands Boulevards,1824.54848752338
16657,Grenoble les Frenes,1464.63106511508
16658,Grenoble les Frenes,1001.40628027175
16659,Grenoble Rocade Sud,723.757871837173
16660,Grenoble Grands Boulevards,1063.07766887327
16661,Saint-Martin d'Heres,893.167340923232
16662,Grenoble Grands Boulevards,1748.86506026299
16663,Saint-Martin d'Heres,1392.14803325026
16664,Grenoble Grands Boulevards,1332.97393887707
16665,Grenoble Grands Boulevards,1045.81026026198
16666,Grenoble Grands Boulevards,1896.93284305737
16667,Grenoble Grands Boulevards,1216.70546010968
16668,Grenoble Grands Boulevards,1570.92713850147
16669,Saint-Martin d'Heres,1368.70210411653
16670,Grenoble les Frenes,661.676131849849
16671,Grenoble Grands Boulevards,464.897327140499
16672,Grenoble Grands Boulevards,1253.49193586413
16673,Grenoble Rocade Sud,1389.29099920977
16674,Grenoble les Frenes,1201.64450385207
16675,Saint-Martin d'Heres,1538.05254198384
16676,Grenoble Grands Boulevards,846.806800586083
16677,Grenoble Rocade Sud,1374.13881507998
16678,Grenoble Grands Boulevards,898.74594506961
16679,Grenoble Grands Boulevards,731.871898630182
16680,Grenoble les Frenes,618.490580685927
16681,Grenoble les Frenes,926.06235389198
16682,Grenoble Rocade Sud,1155.86677165017
16683,Grenoble Grands Boulevards,3143.13758674814
16684,Saint-Martin d'Heres,1435.24769993073
16685,Grenoble Grands Boulevards,1457.14631459433
16686,Grenoble Grands Boulevards,1220.21540407176
16687,Grenoble Grands Boulevards,519.309874580223
16688,Grenoble Rocade Sud,592.697957195385
16689,Saint-Martin d'Heres,1104.03185090709
16690,Grenoble Grands Boulevards,1336.50829205413
16691,Grenoble Grands Boulevards,853.187649587597
16692,Grenoble Grands Boulevards,1455.90811676768
16693,Grenoble les Frenes,263.220771753159
16694,Grenoble Grands Boulevards,929.065754810096
16695,Grenoble Grands Boulevards,693.887313531803
16696,Grenoble Grands Boulevards,1251.13625540859
16697,Grenoble les Frenes,426.569569245763
16698,Grenoble Rocade Sud,1189.8865134151
16699,Saint-Martin d'Heres,1300.25073878394
16700,Grenoble Grands Boulevards,896.978998687284
16701,Grenoble Grands Boulevards,1394.88072426627
16702,Saint-Martin d'Heres,838.122234257975
16703,Grenoble les Frenes,856.64994070485
16704,Grenoble Grands Boulevards,1612.47136909666
16705,Grenoble les Frenes,818.916073979382
16706,Grenoble Grands Boulevards,946.893234276039
16707,Grenoble Rocade Sud,1061.32226341874
16708,Grenoble les Frenes,712.211266699362
16709,Grenoble les Frenes,1154.16375146616
16710,Grenoble Rocade Sud,749.487477195817
16711,Grenoble Rocade Sud,427.457697448904
16712,Grenoble Grands Boulevards,564.402262654285
16713,Grenoble Grands Boulevards,1277.98321906214
16714,Grenoble les Frenes,1073.33780350054
16715,Saint-Martin d'Heres,1011.76358783403
16716,Grenoble Grands Boulevards,786.116480100574
16717,Saint-Martin d'Heres,1170.09959522773
16718,Grenoble les Frenes,900.586723879428
16719,Saint-Martin d'Heres,1720.25243371318
16720,Grenoble Grands Boulevards,1204.54105400065
16721,Grenoble Grands Boulevards,2580.76053107966
16722,Grenoble les Frenes,1198.21541522098
16723,Saint-Martin d'Heres,1727.77975279172
16724,Grenoble les Frenes,1161.81986500183
16725,Grenoble Grands Boulevards,1389.60227420902
16726,Grenoble les Frenes,897.474837051518
16727,Grenoble les Frenes,1047.22951472024
16728,Saint-Martin d'Heres,734.150971280396
16729,Saint-Martin d'Heres,1742.5353471948
16730,Grenoble les Frenes,689.239217500975
16731,Grenoble les Frenes,764.394735308141
16732,Grenoble les Frenes,1001.51087399616
16733,Grenoble les Frenes,604.801750435768
16734,Grenoble Grands Boulevards,1325.62989579023
16735,Grenoble Grands Boulevards,1027.97368152158
16736,Grenoble Grands Boulevards,1616.86007909203
16737,Grenoble les Frenes,914.580033624441
16738,Saint-Martin d'Heres,1217.91375584753
16739,Grenoble Grands Boulevards,1306.7507195002
16740,Grenoble les Frenes,455.367976868441
16741,Grenoble Rocade Sud,1111.2977162327
16742,Grenoble Grands Boulevards,2934.28760533139
16743,Grenoble Grands Boulevards,1520.98140531382
16744,Grenoble les Frenes,600.27540065041
16745,Grenoble Grands Boulevards,1037.23671306124
16746,Grenoble Rocade Sud,1225.09698737082
16747,Grenoble les Frenes,1219.09714145097
16748,Grenoble les Frenes,658.917740862679
16749,Grenoble Grands Boulevards,583.427726691688
16750,Grenoble Grands Boulevards,1529.97693993764
16751,Grenoble Rocade Sud,675.874282928906
16752,Grenoble les Frenes,869.091951852575
16753,Grenoble les Frenes,806.56593408514
16754,Grenoble les Frenes,569.563667984062
16755,Grenoble Grands Boulevards,1125.70601457327
16756,Grenoble Grands Boulevards,157.652809052261
16757,Grenoble Grands Boulevards,898.655646913961
16758,Grenoble les Frenes,336.405037718098
16759,Grenoble les Frenes,976.777094901213
16760,Grenoble Grands Boulevards,1572.77991526124
16761,Grenoble Rocade Sud,627.575891579277
16762,Grenoble les Frenes,970.061046814281
16763,Grenoble les Frenes,851.956718327195
16764,Grenoble Rocade Sud,828.621792981963
16765,Grenoble les Frenes,1017.35610055167
16766,Grenoble Grands Boulevards,1663.89467186647
16767,Grenoble Grands Boulevards,866.131955299582
16768,Grenoble Rocade Sud,671.618447829081
16769,Saint-Martin d'Heres,1952.28839332804
16770,Grenoble Grands Boulevards,1038.82848788494
16771,Grenoble Grands Boulevards,1029.74508449669
16772,Grenoble Grands Boulevards,1230.11864810708
16773,Grenoble Grands Boulevards,1144.57744884313
16774,Saint-Martin d'Heres,1750.05887782718
16775,Grenoble Grands Boulevards,1174.04796782415
16776,Grenoble Rocade Sud,283.444988071897
16777,Grenoble Grands Boulevards,1193.41822671985
16778,Grenoble les Frenes,619.067250597032
16779,Grenoble Grands Boulevards,2067.33791206279
16780,Grenoble Grands Boulevards,1135.07557601892
16781,Saint-Martin d'Heres,2373.88929393762
16782,Grenoble Grands Boulevards,1247.36649788859
16783,Grenoble Rocade Sud,710.461669268822
16784,Grenoble Grands Boulevards,1722.28719584608
16785,Grenoble Grands Boulevards,1226.15405488292
16786,Grenoble Grands Boulevards,1027.41863971755
16787,Saint-Martin d'Heres,832.140884961883
16788,Saint-Martin d'Heres,1103.44032470665
16789,Saint-Martin d'Heres,1048.53988327276
16790,Grenoble les Frenes,1323.74739347978
16791,Grenoble les Frenes,747.845730393245
16792,Grenoble Rocade Sud,1218.62446506976
16793,Grenoble les Frenes,343.704983506323
16794,Saint-Martin d'Heres,1901.68337653053
16795,Saint-Martin d'Heres,1706.61208560838
16796,Saint-Martin d'Heres,1068.63587829627
16797,Grenoble Grands Boulevards,1183.15688089873
16798,Grenoble Grands Boulevards,702.764464580326
16799,Grenoble Grands Boulevards,1111.52259562835
16800,Grenoble les Frenes,1052.09052406062
16801,Saint-Martin d'Heres,1372.08691143033
16802,Grenoble Grands Boulevards,959.070554654963
16803,Grenoble Grands Boulevards,1264.59177979597
16804,Grenoble les Frenes,214.949369819161
16805,Grenoble les Frenes,787.66631881305
16806,Grenoble Grands Boulevards,956.871400063135
16807,Saint-Martin d'Heres,2009.1233584673
16808,Grenoble les Frenes,1009.11600907886
16809,Grenoble les Frenes,550.307940551413
16810,Grenoble les Frenes,310.495104791685
16811,Grenoble les Frenes,860.81448073684
16812,Grenoble Grands Boulevards,1067.27879939797
16813,Grenoble Grands Boulevards,1177.24842195816
16814,Saint-Martin d'Heres,875.541348303381
16815,Grenoble les Frenes,612.656385770674
16816,Grenoble les Frenes,1066.44357044775
16817,Grenoble les Frenes,885.457130503636
16818,Grenoble les Frenes,218.97586698689
16819,Grenoble Grands Boulevards,796.197473025186
16820,Saint-Martin d'Heres,2064.01137972497
16821,Grenoble les Frenes,619.116199727068
16822,Grenoble Grands Boulevards,1280.83951841905
16823,Saint-Martin d'Heres,1108.25458840154
16824,Grenoble les Frenes,1174.3783930204
16825,Grenoble Grands Boulevards,2435.30306566184
16826,Grenoble Rocade Sud,628.769363910922
16827,Grenoble les Frenes,934.351528595247
16828,Grenoble les Frenes,812.448957472757
16829,Grenoble Rocade Sud,743.788173774521
16830,Grenoble Grands Boulevards,1328.77585993668
16831,Grenoble Grands Boulevards,1625.90192355898
16832,Grenoble les Frenes,1342.66309536405
16833,Saint-Martin d'Heres,1699.17130306126
16834,Grenoble Rocade Sud,998.820185975984
16835,Grenoble Grands Boulevards,1201.28988867583
16836,Grenoble Grands Boulevards,1201.7198637185
16837,Grenoble Grands Boulevards,991.373823154565
16838,Grenoble les Frenes,1218.96013518291
16839,Grenoble Grands Boulevards,1347.84124720608
16840,Saint-Martin d'Heres,1427.17398230075
16841,Grenoble Grands Boulevards,601.090135357769
16842,Grenoble les Frenes,1180.51814221926
16843,Grenoble les Frenes,559.009821075968
16844,Grenoble Grands Boulevards,1810.50147255974
16845,Grenoble Grands Boulevards,650.5464059588
16846,Grenoble Grands Boulevards,1172.68289546012
16847,Grenoble Grands Boulevards,604.642646640243
16848,Grenoble les Frenes,1248.9705028087
16849,Grenoble Grands Boulevards,1083.15923910618
16850,Grenoble les Frenes,722.889346206089
16851,Grenoble les Frenes,1146.13445291699
16852,Grenoble Grands Boulevards,640.045134725412
16853,Grenoble les Frenes,597.660543478258
16854,Grenoble Grands Boulevards,1121.43224318522
16855,Grenoble les Frenes,801.362242180626
16856,Grenoble les Frenes,204.748564279725
16857,Saint-Martin d'Heres,1790.14261360564
16858,Saint-Martin d'Heres,1082.48868582638
16859,Grenoble Rocade Sud,610.886854830131
16860,Grenoble Grands Boulevards,161.063827518719
16861,Grenoble les Frenes,746.475099033268
16862,Grenoble Grands Boulevards,765.193460432333
16863,Grenoble les Frenes,847.414816536989
16864,Grenoble Grands Boulevards,1140.25590015319
16865,Grenoble les Frenes,995.61200219499
16866,Grenoble Grands Boulevards,1588.75775174056
16867,Grenoble Grands Boulevards,1205.92467598758
16868,Saint-Martin d'Heres,725.639542486517
16869,Grenoble Grands Boulevards,947.579818096532
16870,Saint-Martin d'Heres,1486.19507792473
16871,Saint-Martin d'Heres,1155.0498399079
16872,Saint-Martin d'Heres,2388.42585547492
16873,Grenoble les Frenes,1071.86265448528
16874,Grenoble les Frenes,248.86911550584
16875,Grenoble Grands Boulevards,886.097142742541
16876,Saint-Martin d'Heres,721.256803851007
16877,Grenoble Grands Boulevards,374.207714772681
16878,Grenoble Grands Boulevards,801.383904675274
16879,Saint-Martin d'Heres,823.67304181141
16880,Saint-Martin d'Heres,850.651076900811
16881,Saint-Martin d'Heres,1608.51709148516
16882,Grenoble les Frenes,1059.79017357836
16883,Grenoble Grands Boulevards,1543.56404469342
16884,Grenoble Grands Boulevards,1310.01185515313
16885,Saint-Martin d'Heres,1112.29640865919
16886,Grenoble Rocade Sud,1373.9011424861
16887,Grenoble Grands Boulevards,1598.92489473446
16888,Grenoble Grands Boulevards,1483.43930399961
16889,Grenoble Grands Boulevards,1122.14171966744
16890,Grenoble Grands Boulevards,906.284272837058
16891,Saint-Martin d'Heres,1038.92248489902
16892,Saint-Martin d'Heres,1378.93475406334
16893,Grenoble les Frenes,1147.58459917781
16894,Grenoble Grands Boulevards,1108.93583231559
16895,Saint-Martin d'Heres,856.320693849635
16896,Saint-Martin d'Heres,1434.75943123235
16897,Grenoble les Frenes,558.968339987635
16898,Grenoble Grands Boulevards,869.527007791613
16899,Grenoble Grands Boulevards,1391.78977584414
16900,Grenoble les Frenes,1231.7607702483
16901,Grenoble Grands Boulevards,27.7388156037653
16902,Grenoble les Frenes,817.380346908504
16903,Grenoble les Frenes,1240.28007632149
16904,Saint-Martin d'Heres,1152.74090432092
16905,Grenoble les Frenes,359.832571558167
16906,Grenoble les Frenes,480.539025457486
16907,Saint-Martin d'Heres,864.098868031628
16908,Grenoble les Frenes,360.429934968775
16909,Saint-Martin d'Heres,1046.12777230307
16910,Saint-Martin d'Heres,931.536693666451
16911,Grenoble Grands Boulevards,414.007616718078
16912,Saint-Martin d'Heres,1646.38531041619
16913,Grenoble Rocade Sud,64.6652743128416
16914,Grenoble Grands Boulevards,382.343322012724
16915,Grenoble Grands Boulevards,1959.59338257718
16916,Saint-Martin d'Heres,1502.55561865344
16917,Grenoble Grands Boulevards,602.533504864485
16918,Grenoble les Frenes,398.549782269282
16919,Saint-Martin d'Heres,845.254233058893
16920,Grenoble les Frenes,1127.12948026831
16921,Grenoble Grands Boulevards,1035.47640441367
16922,Grenoble Grands Boulevards,880.356930581048
16923,Grenoble Rocade Sud,543.12240632846
16924,Grenoble les Frenes,1267.61498660298
16925,Grenoble les Frenes,759.964882143096
16926,Grenoble Grands Boulevards,1189.88169187661
16927,Saint-Martin d'Heres,1076.88860846725
16928,Grenoble les Frenes,811.653000574853
16929,Saint-Martin d'Heres,1711.98455111452
16930,Saint-Martin d'Heres,1618.76906117224
16931,Saint-Martin d'Heres,1389.64561772582
16932,Grenoble Rocade Sud,1101.02119917093
16933,Grenoble Grands Boulevards,1181.04401634368
